cell,domain,s,reuse,pattern,breadth,realized_selectivity,union_share,n_queries,A,B,C,CBO,D,O,D_plus,optimal,regret_D,regret_CBO,regret_D_plus,regret_C,regret_A,regret_B,C_over_A,C_over_B,D_over_CBO,D_over_O,A_over_O,B_over_O,union_rows,semantic_rows_A,semantic_rows_B,semantic_rows_C,semantic_rows_D,tokens_A,tokens_D,switches_D,plan_hist_D,p95_A,p95_D
finproc|s75|r1|PRED_NESTED|c4,finproc,75,1,PRED_NESTED,4,0.7509,0.7509,1,9.54072,7.140366,7.164395,7.140366,7.164395,7.140366,7.164395,B,0.00337,0.0,0.00337,0.00337,0.33617,0.0,0.7509,1.0034,1.0034,1.0034,1.3362,1.0,30036,40000,30036,30036,30036,3664320,2751662,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,587722.4
finproc|s75|r1|PRED_OVERLAP|c1,finproc,75,1,PRED_OVERLAP,1,0.6041,0.6041,1,1.91524,1.152097,1.156929,1.152097,1.152097,1.152097,1.152097,B,0.0,0.0,0.0,0.00419,0.6624,0.0,0.6041,1.0042,1.0,1.0,1.6624,1.0,6041,10000,6041,6041,6041,751080,453678,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,93739.35
finproc|s75|r1|PRED_OVERLAP|c2,finproc,75,1,PRED_OVERLAP,2,0.6041,0.6041,1,4.4904,2.702819,2.712485,2.702819,2.702819,2.702819,2.702819,B,0.0,0.0,0.0,0.00358,0.66138,0.0,0.6041,1.0036,1.0,1.0,1.6614,1.0,12082,20000,12082,12082,12082,1692160,1022135,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,223711.3
finproc|s75|r1|PRED_OVERLAP|c4,finproc,75,1,PRED_OVERLAP,4,0.6041,0.6041,1,9.54072,5.743854,5.763185,5.743854,5.743854,5.743854,5.743854,B,0.0,0.0,0.0,0.00337,0.66103,0.0,0.6041,1.0034,1.0,1.0,1.661,1.0,24164,40000,24164,24164,24164,3664320,2213418,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,472781.4
finproc|s75|r1|PRED_MUTEX|c1,finproc,75,1,PRED_MUTEX,1,0.75,0.75,1,1.91524,1.430656,1.436656,1.430656,1.436656,1.430656,1.436656,B,0.00419,0.0,0.00419,0.00419,0.33871,0.0,0.7501,1.0042,1.0042,1.0042,1.3387,1.0,7500,10000,7500,7500,7500,751080,563413,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,116400.35
finproc|s75|r1|PRED_MUTEX|c2,finproc,75,1,PRED_MUTEX,2,0.75,0.75,1,4.4904,3.356232,3.368232,3.356232,3.368232,3.356232,3.368232,B,0.00358,0.0,0.00358,0.00358,0.33793,0.0,0.7501,1.0036,1.0036,1.0036,1.3379,1.0,15000,20000,15000,15000,15000,1692160,1269326,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,277787.3
finproc|s75|r1|PRED_MUTEX|c4,finproc,75,1,PRED_MUTEX,4,0.75,0.75,1,9.54072,7.132384,7.156384,7.132384,7.156384,7.132384,7.156384,B,0.00336,0.0,0.00336,0.00336,0.33766,0.0,0.7501,1.0034,1.0034,1.0034,1.3377,1.0,30000,40000,30000,30000,30000,3664320,2748652,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,587061.2
finproc|s75|r10|PRED_SHARED|c1,finproc,75,10,PRED_SHARED,1,0.7509,0.7509,10,1.91596,14.322285,1.438956,2.871104,1.438956,1.438956,1.438956,C,0.0,0.99527,0.0,0.0,0.33149,8.95325,0.751,0.1005,0.5012,1.0,1.3315,9.9532,7509,10000,75090,7509,7509,751080,564017,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,116529.2
finproc|s75|r10|PRED_SHARED|c2,finproc,75,10,PRED_SHARED,2,0.7509,0.7509,10,4.49112,33.59971,3.372705,6.732596,3.372705,3.372705,3.372705,C,0.0,0.9962,0.0,0.0,0.33161,8.96224,0.751,0.1004,0.501,1.0,1.3316,9.9622,15018,20000,150180,15018,15018,1692160,1270705,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,278099.0
finproc|s75|r10|PRED_SHARED|c4,finproc,75,10,PRED_SHARED,4,0.7509,0.7509,10,9.54144,71.40366,7.165115,14.305401,7.165115,7.165115,7.165115,C,0.0,0.99653,0.0,0.0,0.33165,8.96546,0.7509,0.1003,0.5009,1.0,1.3317,9.9655,30036,40000,300360,30036,30036,3664320,2751662,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,587722.4
finproc|s75|r10|PRED_DISTINCT|c1,finproc,75,10,PRED_DISTINCT,1,0.74967,1.0,10,1.91596,14.298645,1.91596,3.346916,1.91596,1.91596,1.91596,A,0.0,0.74686,0.0,0.0,0.0,6.46291,1.0,0.134,0.5725,1.0,1.0,7.4629,10000,10000,74967,10000,10000,751080,751080,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,116434.95
finproc|s75|r10|PRED_DISTINCT|c2,finproc,75,10,PRED_DISTINCT,2,0.74967,1.0,10,4.49112,33.544313,4.49112,7.848363,4.49112,4.49112,4.49112,A,0.0,0.74753,0.0,0.0,0.0,6.46903,1.0,0.1339,0.5722,1.0,1.0,7.469,20000,20000,149934,20000,20000,1692160,1692160,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,277886.5
finproc|s75|r10|PRED_DISTINCT|c4,finproc,75,10,PRED_DISTINCT,4,0.74967,1.0,10,9.54144,71.285978,9.54144,16.676206,9.54144,9.54144,9.54144,A,0.0,0.74777,0.0,0.0,0.0,6.4712,1.0,0.1338,0.5722,1.0,1.0,7.4712,40000,40000,299868,40000,40000,3664320,3664320,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,587280.6
finproc|s75|r10|PRED_NESTED|c1,finproc,75,10,PRED_NESTED,1,0.68179,1.0,10,1.915966,13.005349,1.915966,2.177886,2.177886,1.915966,1.915966,A,0.1367,0.1367,0.0,0.0,0.0,5.78788,1.0,0.1473,1.0,1.1367,1.0,6.7879,10000,10000,68179,10000,11372,751080,854257,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.55,42138.3
finproc|s75|r10|PRED_NESTED|c2,finproc,75,10,PRED_NESTED,2,0.68179,1.0,10,4.491126,30.509707,4.491126,5.105518,5.105518,4.491126,4.491126,A,0.1368,0.1368,0.0,0.0,0.0,5.79333,1.0,0.1472,1.0,1.1368,1.0,6.7933,20000,20000,136358,20000,22744,1692160,1924582,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.55,100547.2
finproc|s75|r10|PRED_NESTED|c4,finproc,75,10,PRED_NESTED,4,0.68179,1.0,10,9.541446,64.836632,9.541446,10.847062,10.847062,9.541446,9.541446,A,0.13684,0.13684,0.0,0.0,0.0,5.79526,1.0,0.1472,1.0,1.1368,1.0,6.7953,40000,40000,272716,40000,45488,3664320,4167580,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.55,212479.8
finproc|s75|r10|PRED_OVERLAP|c1,finproc,75,10,PRED_OVERLAP,1,0.60812,0.9961,10,1.91596,11.60102,1.908617,3.052402,3.052402,1.908617,1.908617,C,0.59927,0.59927,0.0,0.0,0.00385,5.07823,0.9962,0.1645,1.0,1.5993,1.0038,6.0782,9961,10000,60812,9961,15959,751080,1198664,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,94116.05
finproc|s75|r10|PRED_OVERLAP|c2,finproc,75,10,PRED_OVERLAP,2,0.60812,0.9961,10,4.49112,27.214832,4.473861,7.157298,7.157298,4.473861,4.473861,C,0.5998,0.5998,0.0,0.0,0.00386,5.08308,0.9962,0.1644,1.0,1.5998,1.0039,6.0831,19922,20000,121624,19922,31918,1692160,2700549,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,224596.7
finproc|s75|r10|PRED_OVERLAP|c4,finproc,75,10,PRED_OVERLAP,4,0.60812,0.9961,10,9.54144,57.834336,9.504737,15.2075,15.2075,9.504737,9.504737,C,0.59999,0.59999,0.0,0.0,0.00386,5.08479,0.9962,0.1643,1.0,1.6,1.0039,6.0848,39844,40000,243248,39844,63836,3664320,5847950,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,474644.6
finproc|s75|r10|PRED_MUTEX|c1,finproc,75,10,PRED_MUTEX,1,0.1,1.0,10,1.91596,1.90796,1.91596,1.90796,1.90796,1.90796,1.90796,B,0.0,0.0,0.0,0.00419,0.00419,0.0,1.0,1.0042,1.0,1.0,1.0042,1.0,10000,10000,10000,10000,10000,751080,751080,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,15571.0
finproc|s75|r10|PRED_MUTEX|c2,finproc,75,10,PRED_MUTEX,2,0.1,1.0,10,4.49112,4.47512,4.49112,4.47512,4.47512,4.47512,4.47512,B,0.0,0.0,0.0,0.00358,0.00358,0.0,1.0,1.0036,1.0,1.0,1.0036,1.0,20000,20000,20000,20000,20000,1692160,1692160,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,37128.6
finproc|s75|r10|PRED_MUTEX|c4,finproc,75,10,PRED_MUTEX,4,0.1,1.0,10,9.54144,9.50944,9.54144,9.50944,9.50944,9.50944,9.50944,B,0.0,0.0,0.0,0.00337,0.00337,0.0,1.0,1.0034,1.0,1.0,1.0034,1.0,40000,40000,40000,40000,40000,3664320,3664320,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,78443.8
finproc|s75|r50|PRED_SHARED|c1,finproc,75,50,PRED_SHARED,1,0.7509,0.7509,50,1.91916,71.611425,1.442156,2.874304,1.442156,1.442156,1.442156,C,0.0,0.99306,0.0,0.0,0.33076,48.65582,0.7515,0.0201,0.5017,1.0,1.3308,49.6558,7509,10000,375450,7509,7509,751080,564017,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,13.4
finproc|s75|r50|PRED_SHARED|c2,finproc,75,50,PRED_SHARED,2,0.7509,0.7509,50,4.49432,167.99855,3.375905,6.735796,3.375905,3.375905,3.375905,C,0.0,0.99526,0.0,0.0,0.33129,48.764,0.7511,0.0201,0.5012,1.0,1.3313,49.764,15018,20000,750900,15018,15018,1692160,1270705,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,13.4
finproc|s75|r50|PRED_SHARED|c4,finproc,75,50,PRED_SHARED,4,0.7509,0.7509,50,9.54464,357.0183,7.168315,14.308601,7.168315,7.168315,7.168315,C,0.0,0.99609,0.0,0.0,0.3315,48.80505,0.751,0.0201,0.501,1.0,1.3315,49.8051,30036,40000,1501800,30036,30036,3664320,2751662,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,13.4
finproc|s75|r50|PRED_DISTINCT|c1,finproc,75,50,PRED_DISTINCT,1,0.75035,1.0,50,1.91916,71.558071,1.91916,3.350116,1.91916,1.91916,1.91916,A,0.0,0.74562,0.0,0.0,0.0,36.28614,1.0,0.0268,0.5729,1.0,1.0,37.2861,10000,10000,375175,10000,10000,751080,751080,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,7365.7
finproc|s75|r50|PRED_DISTINCT|c2,finproc,75,50,PRED_DISTINCT,2,0.75035,1.0,50,4.49432,167.873693,4.49432,7.851563,4.49432,4.49432,4.49432,A,0.0,0.747,0.0,0.0,0.0,36.35241,1.0,0.0268,0.5724,1.0,1.0,37.3524,20000,20000,750350,20000,20000,1692160,1692160,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,17568.0
finproc|s75|r50|PRED_DISTINCT|c4,finproc,75,50,PRED_DISTINCT,4,0.75035,1.0,50,9.54464,356.753186,9.54464,16.679406,9.54464,9.54464,9.54464,A,0.0,0.74752,0.0,0.0,0.0,36.37733,1.0,0.0268,0.5722,1.0,1.0,37.3773,40000,40000,1500700,40000,40000,3664320,3664320,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,37117.6
finproc|s75|r50|PRED_NESTED|c1,finproc,75,50,PRED_NESTED,1,0.66977,1.0,50,1.919194,63.879391,1.919194,1.976409,1.976409,1.919194,1.919194,A,0.02981,0.02981,0.0,0.0,0.0,32.28449,1.0,0.03,1.0,1.0298,1.0,33.2845,10000,10000,334886,10000,10299,751080,773633,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.55,4702.65
finproc|s75|r50|PRED_NESTED|c2,finproc,75,50,PRED_NESTED,2,0.66977,1.0,50,4.494354,149.857224,4.494354,4.628519,4.628519,4.494354,4.494354,A,0.02985,0.02985,0.0,0.0,0.0,32.34344,1.0,0.03,1.0,1.0299,1.0,33.3434,20000,20000,669772,20000,20598,1692160,1742947,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.55,11203.9
finproc|s75|r50|PRED_NESTED|c4,finproc,75,50,PRED_NESTED,4,0.66977,1.0,50,9.544674,318.46403,9.544674,9.829748,9.829748,9.544674,9.544674,A,0.02987,0.02987,0.0,0.0,0.0,32.36563,1.0,0.03,1.0,1.0299,1.0,33.3656,40000,40000,1339544,40000,41196,3664320,3774266,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.55,23662.8
finproc|s75|r50|PRED_OVERLAP|c1,finproc,75,50,PRED_OVERLAP,1,0.60629,1.0,50,1.91916,57.819757,1.91916,3.071176,3.071176,1.91916,1.91916,A,0.60027,0.60027,0.0,0.0,0.0,29.12764,1.0,0.0332,1.0,1.6003,1.0,30.1276,10000,10000,303146,10000,16041,751080,1204758,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,22823.6
finproc|s75|r50|PRED_OVERLAP|c2,finproc,75,50,PRED_OVERLAP,2,0.60629,1.0,50,4.49432,135.64315,4.49432,7.197059,7.197059,4.49432,4.49432,A,0.60137,0.60137,0.0,0.0,0.0,29.18102,1.0,0.0331,1.0,1.6014,1.0,30.181,20000,20000,606292,20000,32082,1692160,2714295,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,54453.8
finproc|s75|r50|PRED_OVERLAP|c4,finproc,75,50,PRED_OVERLAP,4,0.60629,1.0,50,9.54464,288.258476,9.54464,15.288414,15.288414,9.54464,9.54464,A,0.60178,0.60178,0.0,0.0,0.0,29.20108,1.0,0.0331,1.0,1.6018,1.0,30.2011,40000,40000,1212584,40000,64164,3664320,5877738,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,115068.2
finproc|s75|r50|PRED_MUTEX|c1,finproc,75,50,PRED_MUTEX,1,0.02,1.0,50,1.91916,1.91116,1.91916,1.91116,1.91116,1.91116,1.91116,B,0.0,0.0,0.0,0.00419,0.00419,0.0,1.0,1.0042,1.0,1.0,1.0042,1.0,10000,10000,10000,10000,10000,751080,751080,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,3134.7
finproc|s75|r50|PRED_MUTEX|c2,finproc,75,50,PRED_MUTEX,2,0.02,1.0,50,4.49432,4.47832,4.49432,4.47832,4.47832,4.47832,4.47832,B,0.0,0.0,0.0,0.00357,0.00357,0.0,1.0,1.0036,1.0,1.0,1.0036,1.0,20000,20000,20000,20000,20000,1692160,1692160,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,7456.0
finproc|s75|r50|PRED_MUTEX|c4,finproc,75,50,PRED_MUTEX,4,0.02,1.0,50,9.54464,9.51264,9.54464,9.51264,9.51264,9.51264,9.51264,B,0.0,0.0,0.0,0.00336,0.00336,0.0,1.0,1.0034,1.0,1.0,1.0034,1.0,40000,40000,40000,40000,40000,3664320,3664320,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,15738.6
finproc|s75|r100|PRED_SHARED|c1,finproc,75,100,PRED_SHARED,1,0.7509,0.7509,100,1.92316,143.22285,1.446156,2.878304,1.446156,1.446156,1.446156,C,0.0,0.99031,0.0,0.0,0.32984,98.03695,0.752,0.0101,0.5024,1.0,1.3298,99.037,7509,10000,750900,7509,7509,751080,564017,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,13.4
finproc|s75|r100|PRED_SHARED|c2,finproc,75,100,PRED_SHARED,2,0.7509,0.7509,100,4.49832,335.9971,3.379905,6.739796,3.379905,3.379905,3.379905,C,0.0,0.99408,0.0,0.0,0.3309,98.41021,0.7514,0.0101,0.5015,1.0,1.3309,99.4102,15018,20000,1501800,15018,15018,1692160,1270705,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,13.4
finproc|s75|r100|PRED_SHARED|c4,finproc,75,100,PRED_SHARED,4,0.7509,0.7509,100,9.54864,714.0366,7.172315,14.312601,7.172315,7.172315,7.172315,C,0.0,0.99553,0.0,0.0,0.33132,98.55455,0.7511,0.01,0.5011,1.0,1.3313,99.5546,30036,40000,3003600,30036,30036,3664320,2751662,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,13.4
finproc|s75|r100|PRED_DISTINCT|c1,finproc,75,100,PRED_DISTINCT,1,0.75035,1.0,100,1.92316,143.115739,1.92316,3.354116,1.92316,1.92316,1.92316,A,0.0,0.74407,0.0,0.0,0.0,73.41697,1.0,0.0134,0.5734,1.0,1.0,74.417,10000,10000,750354,10000,10000,751080,751080,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,121.6
finproc|s75|r100|PRED_DISTINCT|c2,finproc,75,100,PRED_DISTINCT,2,0.75035,1.0,100,4.49832,335.746842,4.49832,7.855563,4.49832,4.49832,4.49832,A,0.0,0.74633,0.0,0.0,0.0,73.63827,1.0,0.0134,0.5726,1.0,1.0,74.6383,20000,20000,1500708,20000,20000,1692160,1692160,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,271.8
finproc|s75|r100|PRED_DISTINCT|c4,finproc,75,100,PRED_DISTINCT,4,0.75035,1.0,100,9.54864,713.505508,9.54864,16.683406,9.54864,9.54864,9.54864,A,0.0,0.7472,0.0,0.0,0.0,73.72326,1.0,0.0134,0.5723,1.0,1.0,74.7233,40000,40000,3001416,40000,40000,3664320,3664320,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,559.6
finproc|s75|r100|PRED_NESTED|c1,finproc,75,100,PRED_NESTED,1,0.66813,1.0,100,1.923226,127.446197,1.923226,1.952613,1.952613,1.923226,1.923226,A,0.01528,0.01528,0.0,0.0,0.0,65.26689,1.0,0.0151,1.0,1.0153,1.0,66.2669,10000,10000,668134,10000,10154,751080,762655,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.55,2405.4
finproc|s75|r100|PRED_NESTED|c2,finproc,75,100,PRED_NESTED,2,0.66813,1.0,100,4.498386,298.981172,4.498386,4.567324,4.567324,4.498386,4.498386,A,0.01533,0.01533,0.0,0.0,0.0,65.4641,1.0,0.015,1.0,1.0153,1.0,66.4641,20000,20000,1336268,20000,20308,1692160,1718236,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.55,5727.4
finproc|s75|r100|PRED_NESTED|c4,finproc,75,100,PRED_NESTED,4,0.66813,1.0,100,9.548706,635.369782,9.548706,9.695206,9.695206,9.548706,9.548706,A,0.01534,0.01534,0.0,0.0,0.0,65.53988,1.0,0.015,1.0,1.0153,1.0,66.5399,40000,40000,2672536,40000,40616,3664320,3720784,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.55,12092.4
finproc|s75|r100|PRED_OVERLAP|c1,finproc,75,100,PRED_OVERLAP,1,0.60603,1.0,100,1.92316,115.586925,1.92316,3.075176,3.075176,1.92316,1.92316,A,0.59902,0.59902,0.0,0.0,0.0,59.1026,1.0,0.0166,1.0,1.599,1.0,60.1026,10000,10000,606026,10000,16041,751080,1204758,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,5625.9
finproc|s75|r100|PRED_OVERLAP|c2,finproc,75,100,PRED_OVERLAP,2,0.60603,1.0,100,4.49832,271.163566,4.49832,7.201059,7.201059,4.49832,4.49832,A,0.60083,0.60083,0.0,0.0,0.0,59.28108,1.0,0.0166,1.0,1.6008,1.0,60.2811,20000,20000,1212052,20000,32082,1692160,2714295,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,13410.4
finproc|s75|r100|PRED_OVERLAP|c4,finproc,75,100,PRED_OVERLAP,4,0.60603,1.0,100,9.54864,576.256588,9.54864,15.292414,15.292414,9.54864,9.54864,A,0.60153,0.60153,0.0,0.0,0.0,59.3496,1.0,0.0166,1.0,1.6015,1.0,60.3496,40000,40000,2424104,40000,64164,3664320,5877738,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,28327.8
finproc|s75|r100|PRED_MUTEX|c1,finproc,75,100,PRED_MUTEX,1,0.01,1.0,100,1.92316,1.91516,1.92316,1.91516,1.91516,1.91516,1.91516,B,0.0,0.0,0.0,0.00418,0.00418,0.0,1.0,1.0042,1.0,1.0,1.0042,1.0,10000,10000,10000,10000,10000,751080,751080,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,1573.9
finproc|s75|r100|PRED_MUTEX|c2,finproc,75,100,PRED_MUTEX,2,0.01,1.0,100,4.49832,4.48232,4.49832,4.48232,4.48232,4.48232,4.48232,B,0.0,0.0,0.0,0.00357,0.00357,0.0,1.0,1.0036,1.0,1.0,1.0036,1.0,20000,20000,20000,20000,20000,1692160,1692160,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,3734.4
finproc|s75|r100|PRED_MUTEX|c4,finproc,75,100,PRED_MUTEX,4,0.01,1.0,100,9.54864,9.51664,9.54864,9.51664,9.51664,9.51664,9.51664,B,0.0,0.0,0.0,0.00336,0.00336,0.0,1.0,1.0034,1.0,1.0,1.0034,1.0,40000,40000,40000,40000,40000,3664320,3664320,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,7875.4
finproc|s100|r1|PRED_SHARED|c1,finproc,100,1,PRED_SHARED,1,1.0,1.0,1,1.915242,1.907242,1.915242,1.907242,1.915242,1.907242,1.915242,B,0.00419,0.0,0.00419,0.00419,0.00419,0.0,1.0,1.0042,1.0042,1.0042,1.0042,1.0,10000,10000,10000,10000,10000,751080,751080,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.55,155175.55
finproc|s100|r1|PRED_SHARED|c2,finproc,100,1,PRED_SHARED,2,1.0,1.0,1,4.490402,4.474402,4.490402,4.474402,4.490402,4.474402,4.490402,B,0.00358,0.0,0.00358,0.00358,0.00358,0.0,1.0,1.0036,1.0036,1.0036,1.0036,1.0,20000,20000,20000,20000,20000,1692160,1692160,0,"{""EAGER"": 0, ""LATE_PERSIST"": 1, ""PER_QUERY"": 0}",13.55,370337.55
finproc|s100|r1|PRED_SHARED|c4,finproc,100,1,PRED_SHARED,4,1.0,1.0,1,9.540722,9.508722,9.540722,9.508722,9.540722,9.508722,9.540722,B,0.00337,0.0,0.00337,0.00337,0.00337,0.0,1.0,1.0034,1.0034,1.0034,1.0034,1.0,40000,40000,40000,40000,40000,3664320,3664320,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.55,782661.55
finproc|s100|r1|PRED_DISTINCT|c1,finproc,100,1,PRED_DISTINCT,1,1.0,1.0,1,1.915242,1.907242,1.915242,1.907242,1.915242,1.907242,1.915242,B,0.00419,0.0,0.00419,0.00419,0.00419,0.0,1.0,1.0042,1.0042,1.0042,1.0042,1.0,10000,10000,10000,10000,10000,751080,751080,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.55,155175.55
finproc|s100|r1|PRED_DISTINCT|c2,finproc,100,1,PRED_DISTINCT,2,1.0,1.0,1,4.490402,4.474402,4.490402,4.474402,4.490402,4.474402,4.490402,B,0.00358,0.0,0.00358,0.00358,0.00358,0.0,1.0,1.0036,1.0036,1.0036,1.0036,1.0,20000,20000,20000,20000,20000,1692160,1692160,0,"{""EAGER"": 0, ""LATE_PERSIST"": 1, ""PER_QUERY"": 0}",13.55,370337.55
finproc|s100|r1|PRED_DISTINCT|c4,finproc,100,1,PRED_DISTINCT,4,1.0,1.0,1,9.540722,9.508722,9.540722,9.508722,9.540722,9.508722,9.540722,B,0.00337,0.0,0.00337,0.00337,0.00337,0.0,1.0,1.0034,1.0034,1.0034,1.0034,1.0,40000,40000,40000,40000,40000,3664320,3664320,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.55,782661.55
finproc|s100|r1|PRED_NESTED|c1,finproc,100,1,PRED_NESTED,1,1.0,1.0,1,1.915242,1.907242,1.915242,1.907242,1.915242,1.907242,1.915242,B,0.00419,0.0,0.00419,0.00419,0.00419,0.0,1.0,1.0042,1.0042,1.0042,1.0042,1.0,10000,10000,10000,10000,10000,751080,751080,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.55,155175.55
finproc|s100|r1|PRED_NESTED|c2,finproc,100,1,PRED_NESTED,2,1.0,1.0,1,4.490402,4.474402,4.490402,4.474402,4.490402,4.474402,4.490402,B,0.00358,0.0,0.00358,0.00358,0.00358,0.0,1.0,1.0036,1.0036,1.0036,1.0036,1.0,20000,20000,20000,20000,20000,1692160,1692160,0,"{""EAGER"": 0, ""LATE_PERSIST"": 1, ""PER_QUERY"": 0}",13.55,370337.55
finproc|s100|r1|PRED_NESTED|c4,finproc,100,1,PRED_NESTED,4,1.0,1.0,1,9.540722,9.508722,9.540722,9.508722,9.540722,9.508722,9.540722,B,0.00337,0.0,0.00337,0.00337,0.00337,0.0,1.0,1.0034,1.0034,1.0034,1.0034,1.0,40000,40000,40000,40000,40000,3664320,3664320,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.55,782661.55
finproc|s100|r1|PRED_OVERLAP|c1,finproc,100,1,PRED_OVERLAP,1,0.7534,0.7534,1,1.91524,1.437025,1.443052,1.437025,1.443052,1.437025,1.443052,B,0.00419,0.0,0.00419,0.00419,0.33278,0.0,0.7535,1.0042,1.0042,1.0042,1.3328,1.0,7534,10000,7534,7534,7534,751080,565909,,"{""EAGER"": 0, ""LATE_PERSIST"": 0, ""PER_QUERY"": 0}",13.4,116919.25
