row_id,domain,payload_len,variant,prompt_tokens,completion_tokens,total_tokens,parse_ok,field_accuracy,n_fields
ECOM-00001,ecom,69,V1,101,13,114,1,1,1
ECOM-00001,ecom,69,V2,115,20,135,1,1,2
ECOM-00001,ecom,69,V4,144,32,176,1,1,4
ECOM-00001,ecom,69,V8,208,112,320,1,1,8
ECOM-00001,ecom,69,SEP8_label,101,13,114,1,1,1
ECOM-00001,ecom,69,SEP8_amount,92,12,104,1,1,1
ECOM-00001,ecom,69,SEP8_currency,89,11,100,1,1,1
ECOM-00001,ecom,69,SEP8_has_discount,96,11,107,1,1,1
ECOM-00001,ecom,69,SEP8_has_defect,97,12,109,1,1,1
ECOM-00001,ecom,69,SEP8_product,94,10,104,1,0,1
ECOM-00001,ecom,69,SEP8_order_id,96,11,107,1,0,1
ECOM-00001,ecom,69,SEP8_summary,89,52,141,1,,1
ECOM-00053,ecom,54,V1,89,11,100,1,1,1
ECOM-00053,ecom,54,V2,103,18,121,1,1,2
ECOM-00053,ecom,54,V4,132,30,162,1,1,4
ECOM-00053,ecom,54,V8,196,97,293,1,0.8571,8
ECOM-00053,ecom,54,SEP8_label,89,11,100,1,1,1
ECOM-00053,ecom,54,SEP8_amount,80,8,88,1,1,1
ECOM-00053,ecom,54,SEP8_currency,77,7,84,1,1,1
ECOM-00053,ecom,54,SEP8_has_discount,84,11,95,1,1,1
ECOM-00053,ecom,54,SEP8_has_defect,85,12,97,1,1,1
ECOM-00053,ecom,54,SEP8_product,82,10,92,1,0,1
ECOM-00053,ecom,54,SEP8_order_id,84,19,103,1,1,1
ECOM-00053,ecom,54,SEP8_summary,77,42,119,1,,1
ECOM-00105,ecom,50,V1,90,12,102,1,1,1
ECOM-00105,ecom,50,V2,104,19,123,1,1,2
ECOM-00105,ecom,50,V4,133,31,164,1,1,4
ECOM-00105,ecom,50,V8,197,101,298,1,0.8571,8
ECOM-00105,ecom,50,SEP8_label,90,8,98,1,1,1
ECOM-00105,ecom,50,SEP8_amount,81,8,89,1,1,1
ECOM-00105,ecom,50,SEP8_currency,78,11,89,1,1,1
ECOM-00105,ecom,50,SEP8_has_discount,85,11,96,1,1,1
ECOM-00105,ecom,50,SEP8_has_defect,86,12,98,1,1,1
ECOM-00105,ecom,50,SEP8_product,83,10,93,1,1,1
ECOM-00105,ecom,50,SEP8_order_id,85,19,104,1,1,1
ECOM-00105,ecom,50,SEP8_summary,78,45,123,1,,1
ECOM-00157,ecom,50,V1,89,12,101,1,1,1
ECOM-00157,ecom,50,V2,103,19,122,1,1,2
ECOM-00157,ecom,50,V4,132,31,163,1,1,4
ECOM-00157,ecom,50,V8,196,100,296,1,1,8
ECOM-00157,ecom,50,SEP8_label,89,8,97,1,1,1
ECOM-00157,ecom,50,SEP8_amount,80,12,92,1,1,1
ECOM-00157,ecom,50,SEP8_currency,77,11,88,1,1,1
ECOM-00157,ecom,50,SEP8_has_discount,84,11,95,1,1,1
ECOM-00157,ecom,50,SEP8_has_defect,85,12,97,1,1,1
ECOM-00157,ecom,50,SEP8_product,82,10,92,1,1,1
ECOM-00157,ecom,50,SEP8_order_id,84,19,103,1,1,1
ECOM-00157,ecom,50,SEP8_summary,77,44,121,1,,1
ECOM-00209,ecom,56,V1,91,12,103,1,1,1
ECOM-00209,ecom,56,V2,105,19,124,1,1,2
ECOM-00209,ecom,56,V4,134,31,165,1,1,4
ECOM-00209,ecom,56,V8,198,92,290,1,0.8571,8
ECOM-00209,ecom,56,SEP8_label,91,8,99,1,1,1
ECOM-00209,ecom,56,SEP8_amount,82,12,94,1,1,1
ECOM-00209,ecom,56,SEP8_currency,79,7,86,1,1,1
ECOM-00209,ecom,56,SEP8_has_discount,86,11,97,1,1,1
ECOM-00209,ecom,56,SEP8_has_defect,87,12,99,1,1,1
ECOM-00209,ecom,56,SEP8_product,84,10,94,1,1,1
ECOM-00209,ecom,56,SEP8_order_id,86,11,97,1,1,1
ECOM-00209,ecom,56,SEP8_summary,79,39,118,1,,1
ECOM-00261,ecom,53,V1,93,12,105,1,1,1
ECOM-00261,ecom,53,V2,107,20,127,1,1,2
ECOM-00261,ecom,53,V4,136,32,168,1,1,4
ECOM-00261,ecom,53,V8,200,93,293,1,0.8571,8
ECOM-00261,ecom,53,SEP8_label,93,8,101,1,1,1
ECOM-00261,ecom,53,SEP8_amount,84,9,93,1,1,1
ECOM-00261,ecom,53,SEP8_currency,81,7,88,1,1,1
ECOM-00261,ecom,53,SEP8_has_discount,88,11,99,1,1,1
ECOM-00261,ecom,53,SEP8_has_defect,89,8,97,1,1,1
ECOM-00261,ecom,53,SEP8_product,86,10,96,1,1,1
ECOM-00261,ecom,53,SEP8_order_id,88,11,99,1,1,1
ECOM-00261,ecom,53,SEP8_summary,81,43,124,1,,1
ECOM-00313,ecom,56,V1,93,12,105,1,1,1
ECOM-00313,ecom,56,V2,107,20,127,1,1,2
ECOM-00313,ecom,56,V4,136,32,168,1,1,4
ECOM-00313,ecom,56,V8,200,88,288,1,0.8571,8
ECOM-00313,ecom,56,SEP8_label,93,8,101,1,1,1
ECOM-00313,ecom,56,SEP8_amount,84,13,97,1,1,1
ECOM-00313,ecom,56,SEP8_currency,81,11,92,1,1,1
ECOM-00313,ecom,56,SEP8_has_discount,88,11,99,1,1,1
ECOM-00313,ecom,56,SEP8_has_defect,89,8,97,1,1,1
ECOM-00313,ecom,56,SEP8_product,86,10,96,1,1,1
ECOM-00313,ecom,56,SEP8_order_id,88,11,99,1,1,1
ECOM-00313,ecom,56,SEP8_summary,81,37,118,1,,1
ECOM-00365,ecom,70,V1,102,13,115,1,1,1
ECOM-00365,ecom,70,V2,116,20,136,1,1,2
ECOM-00365,ecom,70,V4,145,32,177,1,1,4
ECOM-00365,ecom,70,V8,209,115,324,1,1,8
ECOM-00365,ecom,70,SEP8_label,102,13,115,1,1,1
ECOM-00365,ecom,70,SEP8_amount,93,12,105,1,1,1
ECOM-00365,ecom,70,SEP8_currency,90,11,101,1,1,1
ECOM-00365,ecom,70,SEP8_has_discount,97,11,108,1,1,1
ECOM-00365,ecom,70,SEP8_has_defect,98,12,110,1,1,1
ECOM-00365,ecom,70,SEP8_product,95,10,105,1,0,1
ECOM-00365,ecom,70,SEP8_order_id,97,19,116,1,1,1
ECOM-00365,ecom,70,SEP8_summary,90,53,143,1,,1
ECOM-00417,ecom,66,V1,97,13,110,1,1,1
ECOM-00417,ecom,66,V2,111,20,131,1,1,2
ECOM-00417,ecom,66,V4,140,32,172,1,1,4
ECOM-00417,ecom,66,V8,204,116,320,1,1,8
ECOM-00417,ecom,66,SEP8_label,97,13,110,1,1,1
ECOM-00417,ecom,66,SEP8_amount,88,12,100,1,1,1
ECOM-00417,ecom,66,SEP8_currency,85,11,96,1,1,1
ECOM-00417,ecom,66,SEP8_has_discount,92,11,103,1,1,1
ECOM-00417,ecom,66,SEP8_has_defect,93,12,105,1,1,1
ECOM-00417,ecom,66,SEP8_product,90,10,100,1,0,1
ECOM-00417,ecom,66,SEP8_order_id,92,11,103,1,0,1
ECOM-00417,ecom,66,SEP8_summary,85,50,135,1,,1
ECOM-00469,ecom,54,V1,91,11,102,1,1,1
ECOM-00469,ecom,54,V2,105,18,123,1,1,2
ECOM-00469,ecom,54,V4,134,30,164,1,1,4
ECOM-00469,ecom,54,V8,198,96,294,1,0.8571,8
ECOM-00469,ecom,54,SEP8_label,91,11,102,1,1,1
ECOM-00469,ecom,54,SEP8_amount,82,8,90,1,1,1
ECOM-00469,ecom,54,SEP8_currency,79,7,86,1,1,1
ECOM-00469,ecom,54,SEP8_has_discount,86,11,97,1,1,1
ECOM-00469,ecom,54,SEP8_has_defect,87,12,99,1,1,1
ECOM-00469,ecom,54,SEP8_product,84,10,94,1,0,1
ECOM-00469,ecom,54,SEP8_order_id,86,19,105,1,1,1
ECOM-00469,ecom,54,SEP8_summary,79,40,119,1,,1
ECOM-00521,ecom,62,V1,97,11,108,1,1,1
ECOM-00521,ecom,62,V2,111,18,129,1,1,2
ECOM-00521,ecom,62,V4,140,30,170,1,1,4
ECOM-00521,ecom,62,V8,204,108,312,1,0.8571,8
ECOM-00521,ecom,62,SEP8_label,97,11,108,1,1,1
ECOM-00521,ecom,62,SEP8_amount,88,8,96,1,1,1
ECOM-00521,ecom,62,SEP8_currency,85,11,96,1,1,1
ECOM-00521,ecom,62,SEP8_has_discount,92,11,103,1,1,1
ECOM-00521,ecom,62,SEP8_has_defect,93,12,105,1,1,1
ECOM-00521,ecom,62,SEP8_product,90,10,100,1,0,1
ECOM-00521,ecom,62,SEP8_order_id,92,19,111,1,1,1
ECOM-00521,ecom,62,SEP8_summary,85,48,133,1,,1
ECOM-00573,ecom,49,V1,88,12,100,1,1,1
ECOM-00573,ecom,49,V2,102,18,120,1,1,2
ECOM-00573,ecom,49,V4,131,30,161,1,1,4
ECOM-00573,ecom,49,V8,195,98,293,1,1,8
ECOM-00573,ecom,49,SEP8_label,88,8,96,1,1,1
ECOM-00573,ecom,49,SEP8_amount,79,7,86,1,1,1
ECOM-00573,ecom,49,SEP8_currency,76,11,87,1,1,1
ECOM-00573,ecom,49,SEP8_has_discount,83,11,94,1,1,1
ECOM-00573,ecom,49,SEP8_has_defect,84,12,96,1,1,1
ECOM-00573,ecom,49,SEP8_product,81,10,91,1,1,1
ECOM-00573,ecom,49,SEP8_order_id,83,19,102,1,1,1
ECOM-00573,ecom,49,SEP8_summary,76,43,119,1,,1
ECOM-00625,ecom,60,V1,94,12,106,1,1,1
ECOM-00625,ecom,60,V2,108,19,127,1,1,2
ECOM-00625,ecom,60,V4,137,31,168,1,1,4
ECOM-00625,ecom,60,V8,201,106,307,1,0.8571,8
ECOM-00625,ecom,60,SEP8_label,94,8,102,1,1,1
ECOM-00625,ecom,60,SEP8_amount,85,8,93,1,1,1
ECOM-00625,ecom,60,SEP8_currency,82,11,93,1,1,1
ECOM-00625,ecom,60,SEP8_has_discount,89,11,100,1,1,1
ECOM-00625,ecom,60,SEP8_has_defect,90,12,102,1,1,1
ECOM-00625,ecom,60,SEP8_product,87,10,97,1,1,1
ECOM-00625,ecom,60,SEP8_order_id,89,11,100,1,1,1
ECOM-00625,ecom,60,SEP8_summary,82,45,127,1,,1
ECOM-00677,ecom,56,V1,91,12,103,1,1,1
ECOM-00677,ecom,56,V2,105,19,124,1,1,2
ECOM-00677,ecom,56,V4,134,31,165,1,1,4
ECOM-00677,ecom,56,V8,198,103,301,1,0.8571,8
ECOM-00677,ecom,56,SEP8_label,91,8,99,1,1,1
ECOM-00677,ecom,56,SEP8_amount,82,12,94,1,1,1
ECOM-00677,ecom,56,SEP8_currency,79,11,90,1,1,1
ECOM-00677,ecom,56,SEP8_has_discount,86,11,97,1,1,1
ECOM-00677,ecom,56,SEP8_has_defect,87,12,99,1,1,1
ECOM-00677,ecom,56,SEP8_product,84,10,94,1,1,1
ECOM-00677,ecom,56,SEP8_order_id,86,11,97,1,1,1
ECOM-00677,ecom,56,SEP8_summary,79,43,122,1,,1
ECOM-00729,ecom,58,V1,93,12,105,1,1,1
ECOM-00729,ecom,58,V2,107,19,126,1,1,2
ECOM-00729,ecom,58,V4,136,31,167,1,1,4
ECOM-00729,ecom,58,V8,200,97,297,1,0.8571,8
ECOM-00729,ecom,58,SEP8_label,93,8,101,1,1,1
ECOM-00729,ecom,58,SEP8_amount,84,12,96,1,1,1
ECOM-00729,ecom,58,SEP8_currency,81,11,92,1,1,1
ECOM-00729,ecom,58,SEP8_has_discount,88,11,99,1,1,1
ECOM-00729,ecom,58,SEP8_has_defect,89,8,97,1,1,1
ECOM-00729,ecom,58,SEP8_product,86,10,96,1,1,1
ECOM-00729,ecom,58,SEP8_order_id,88,11,99,1,1,1
ECOM-00729,ecom,58,SEP8_summary,81,33,114,1,,1
ECOM-00781,ecom,54,V1,90,12,102,1,1,1
ECOM-00781,ecom,54,V2,104,19,123,1,1,2
ECOM-00781,ecom,54,V4,133,31,164,1,1,4
ECOM-00781,ecom,54,V8,197,85,282,1,0.8571,8
ECOM-00781,ecom,54,SEP8_label,90,8,98,1,1,1
ECOM-00781,ecom,54,SEP8_amount,81,8,89,1,1,1
ECOM-00781,ecom,54,SEP8_currency,78,11,89,1,1,1
ECOM-00781,ecom,54,SEP8_has_discount,85,7,92,1,1,1
ECOM-00781,ecom,54,SEP8_has_defect,86,8,94,1,1,1
ECOM-00781,ecom,54,SEP8_product,83,10,93,1,1,1
ECOM-00781,ecom,54,SEP8_order_id,85,11,96,1,1,1
ECOM-00781,ecom,54,SEP8_summary,78,34,112,1,,1
ECOM-00833,ecom,68,V1,103,13,116,1,1,1
ECOM-00833,ecom,68,V2,117,20,137,1,1,2
ECOM-00833,ecom,68,V4,146,32,178,1,1,4
ECOM-00833,ecom,68,V8,210,107,317,1,1,8
ECOM-00833,ecom,68,SEP8_label,103,13,116,1,1,1
ECOM-00833,ecom,68,SEP8_amount,94,12,106,1,1,1
ECOM-00833,ecom,68,SEP8_currency,91,10,101,1,0,1
ECOM-00833,ecom,68,SEP8_has_discount,98,11,109,1,1,1
ECOM-00833,ecom,68,SEP8_has_defect,99,12,111,1,1,1
ECOM-00833,ecom,68,SEP8_product,96,10,106,1,0,1
ECOM-00833,ecom,68,SEP8_order_id,98,11,109,1,0,1
ECOM-00833,ecom,68,SEP8_summary,91,50,141,1,,1
ECOM-00885,ecom,63,V1,97,11,108,1,1,1
ECOM-00885,ecom,63,V2,111,18,129,1,1,2
ECOM-00885,ecom,63,V4,140,30,170,1,1,4
ECOM-00885,ecom,63,V8,204,108,312,1,0.8571,8
ECOM-00885,ecom,63,SEP8_label,97,11,108,1,1,1
ECOM-00885,ecom,63,SEP8_amount,88,8,96,1,1,1
ECOM-00885,ecom,63,SEP8_currency,85,11,96,1,1,1
ECOM-00885,ecom,63,SEP8_has_discount,92,11,103,1,1,1
ECOM-00885,ecom,63,SEP8_has_defect,93,12,105,1,1,1
ECOM-00885,ecom,63,SEP8_product,90,10,100,1,0,1
ECOM-00885,ecom,63,SEP8_order_id,92,19,111,1,1,1
ECOM-00885,ecom,63,SEP8_summary,85,48,133,1,,1
ECOM-00937,ecom,54,V1,90,11,101,1,1,1
ECOM-00937,ecom,54,V2,104,18,122,1,1,2
ECOM-00937,ecom,54,V4,133,30,163,1,1,4
ECOM-00937,ecom,54,V8,197,97,294,1,0.8571,8
ECOM-00937,ecom,54,SEP8_label,90,11,101,1,1,1
ECOM-00937,ecom,54,SEP8_amount,81,8,89,1,1,1
ECOM-00937,ecom,54,SEP8_currency,78,11,89,1,1,1
ECOM-00937,ecom,54,SEP8_has_discount,85,11,96,1,1,1
ECOM-00937,ecom,54,SEP8_has_defect,86,12,98,1,1,1
ECOM-00937,ecom,54,SEP8_product,83,10,93,1,0,1
ECOM-00937,ecom,54,SEP8_order_id,85,18,103,1,1,1
ECOM-00937,ecom,54,SEP8_summary,78,43,121,1,,1
ECOM-00989,ecom,49,V1,87,12,99,1,1,1
ECOM-00989,ecom,49,V2,101,19,120,1,1,2
ECOM-00989,ecom,49,V4,130,31,161,1,1,4
ECOM-00989,ecom,49,V8,194,97,291,1,1,8
ECOM-00989,ecom,49,SEP8_label,87,8,95,1,1,1
ECOM-00989,ecom,49,SEP8_amount,78,8,86,1,1,1
ECOM-00989,ecom,49,SEP8_currency,75,11,86,1,1,1
ECOM-00989,ecom,49,SEP8_has_discount,82,11,93,1,1,1
ECOM-00989,ecom,49,SEP8_has_defect,83,12,95,1,1,1
ECOM-00989,ecom,49,SEP8_product,80,10,90,1,1,1
ECOM-00989,ecom,49,SEP8_order_id,82,18,100,1,1,1
ECOM-00989,ecom,49,SEP8_summary,75,42,117,1,,1
ECOM-01041,ecom,50,V1,90,12,102,1,1,1
ECOM-01041,ecom,50,V2,104,20,124,1,1,2
ECOM-01041,ecom,50,V4,133,32,165,1,1,4
ECOM-01041,ecom,50,V8,197,102,299,1,1,8
ECOM-01041,ecom,50,SEP8_label,90,12,102,1,1,1
ECOM-01041,ecom,50,SEP8_amount,81,13,94,1,1,1
ECOM-01041,ecom,50,SEP8_currency,78,11,89,1,1,1
ECOM-01041,ecom,50,SEP8_has_discount,85,11,96,1,1,1
ECOM-01041,ecom,50,SEP8_has_defect,86,12,98,1,1,1
ECOM-01041,ecom,50,SEP8_product,83,10,93,1,1,1
ECOM-01041,ecom,50,SEP8_order_id,85,11,96,1,0,1
ECOM-01041,ecom,50,SEP8_summary,78,45,123,1,,1
ECOM-01093,ecom,55,V1,92,12,104,1,1,1
ECOM-01093,ecom,55,V2,106,19,125,1,1,2
ECOM-01093,ecom,55,V4,135,31,166,1,1,4
ECOM-01093,ecom,55,V8,199,97,296,1,0.8571,8
ECOM-01093,ecom,55,SEP8_label,92,8,100,1,1,1
ECOM-01093,ecom,55,SEP8_amount,83,12,95,1,1,1
ECOM-01093,ecom,55,SEP8_currency,80,11,91,1,1,1
ECOM-01093,ecom,55,SEP8_has_discount,87,11,98,1,1,1
ECOM-01093,ecom,55,SEP8_has_defect,88,12,100,1,1,1
ECOM-01093,ecom,55,SEP8_product,85,10,95,1,1,1
ECOM-01093,ecom,55,SEP8_order_id,87,11,98,1,1,1
ECOM-01093,ecom,55,SEP8_summary,80,44,124,1,,1
ECOM-01145,ecom,58,V1,90,12,102,1,1,1
ECOM-01145,ecom,58,V2,104,19,123,1,1,2
ECOM-01145,ecom,58,V4,133,31,164,1,1,4
ECOM-01145,ecom,58,V8,197,99,296,1,0.8571,8
ECOM-01145,ecom,58,SEP8_label,90,12,102,1,1,1
ECOM-01145,ecom,58,SEP8_amount,81,12,93,1,1,1
ECOM-01145,ecom,58,SEP8_currency,78,11,89,1,1,1
ECOM-01145,ecom,58,SEP8_has_discount,85,11,96,1,1,1
ECOM-01145,ecom,58,SEP8_has_defect,86,8,94,1,1,1
ECOM-01145,ecom,58,SEP8_product,83,10,93,1,1,1
ECOM-01145,ecom,58,SEP8_order_id,85,11,96,1,1,1
ECOM-01145,ecom,58,SEP8_summary,78,41,119,1,,1
ECOM-01197,ecom,57,V1,93,12,105,1,1,1
ECOM-01197,ecom,57,V2,107,19,126,1,1,2
ECOM-01197,ecom,57,V4,136,31,167,1,1,4
ECOM-01197,ecom,57,V8,200,98,298,1,0.8571,8
ECOM-01197,ecom,57,SEP8_label,93,8,101,1,1,1
ECOM-01197,ecom,57,SEP8_amount,84,8,92,1,1,1
ECOM-01197,ecom,57,SEP8_currency,81,11,92,1,1,1
ECOM-01197,ecom,57,SEP8_has_discount,88,11,99,1,1,1
ECOM-01197,ecom,57,SEP8_has_defect,89,8,97,1,1,1
ECOM-01197,ecom,57,SEP8_product,86,10,96,1,1,1
ECOM-01197,ecom,57,SEP8_order_id,88,11,99,1,1,1
ECOM-01197,ecom,57,SEP8_summary,81,30,111,1,,1
ECOM-01249,ecom,71,V1,104,13,117,1,1,1
ECOM-01249,ecom,71,V2,118,21,139,1,1,2
ECOM-01249,ecom,71,V4,147,33,180,1,1,4
ECOM-01249,ecom,71,V8,211,119,330,1,1,8
ECOM-01249,ecom,71,SEP8_label,104,13,117,1,1,1
ECOM-01249,ecom,71,SEP8_amount,95,13,108,1,1,1
ECOM-01249,ecom,71,SEP8_currency,92,11,103,1,1,1
ECOM-01249,ecom,71,SEP8_has_discount,99,11,110,1,1,1
ECOM-01249,ecom,71,SEP8_has_defect,100,12,112,1,1,1
ECOM-01249,ecom,71,SEP8_product,97,10,107,1,0,1
ECOM-01249,ecom,71,SEP8_order_id,99,11,110,1,0,1
ECOM-01249,ecom,71,SEP8_summary,92,57,149,1,,1
ECOM-01301,ecom,64,V1,99,13,112,1,1,1
ECOM-01301,ecom,64,V2,113,20,133,1,1,2
ECOM-01301,ecom,64,V4,142,32,174,1,1,4
ECOM-01301,ecom,64,V8,206,118,324,1,1,8
ECOM-01301,ecom,64,SEP8_label,99,13,112,1,1,1
ECOM-01301,ecom,64,SEP8_amount,90,12,102,1,1,1
ECOM-01301,ecom,64,SEP8_currency,87,10,97,1,0,1
ECOM-01301,ecom,64,SEP8_has_discount,94,11,105,1,1,1
ECOM-01301,ecom,64,SEP8_has_defect,95,12,107,1,1,1
ECOM-01301,ecom,64,SEP8_product,92,10,102,1,0,1
ECOM-01301,ecom,64,SEP8_order_id,94,11,105,1,0,1
ECOM-01301,ecom,64,SEP8_summary,87,52,139,1,,1
ECOM-01353,ecom,56,V1,90,11,101,1,1,1
ECOM-01353,ecom,56,V2,104,18,122,1,1,2
ECOM-01353,ecom,56,V4,133,30,163,1,1,4
ECOM-01353,ecom,56,V8,197,100,297,1,0.8571,8
ECOM-01353,ecom,56,SEP8_label,90,11,101,1,1,1
ECOM-01353,ecom,56,SEP8_amount,81,8,89,1,1,1
ECOM-01353,ecom,56,SEP8_currency,78,7,85,1,1,1
ECOM-01353,ecom,56,SEP8_has_discount,85,11,96,1,1,1
ECOM-01353,ecom,56,SEP8_has_defect,86,12,98,1,1,1
ECOM-01353,ecom,56,SEP8_product,83,10,93,1,0,1
ECOM-01353,ecom,56,SEP8_order_id,85,19,104,1,1,1
ECOM-01353,ecom,56,SEP8_summary,78,44,122,1,,1
ECOM-01405,ecom,50,V1,89,12,101,1,1,1
ECOM-01405,ecom,50,V2,103,19,122,1,1,2
ECOM-01405,ecom,50,V4,132,31,163,1,1,4
ECOM-01405,ecom,50,V8,196,100,296,1,1,8
ECOM-01405,ecom,50,SEP8_label,89,8,97,1,1,1
ECOM-01405,ecom,50,SEP8_amount,80,8,88,1,1,1
ECOM-01405,ecom,50,SEP8_currency,77,11,88,1,1,1
ECOM-01405,ecom,50,SEP8_has_discount,84,11,95,1,1,1
ECOM-01405,ecom,50,SEP8_has_defect,85,12,97,1,1,1
ECOM-01405,ecom,50,SEP8_product,82,10,92,1,1,1
ECOM-01405,ecom,50,SEP8_order_id,84,19,103,1,1,1
ECOM-01405,ecom,50,SEP8_summary,77,44,121,1,,1
ECOM-01457,ecom,50,V1,88,12,100,1,1,1
ECOM-01457,ecom,50,V2,102,19,121,1,1,2
ECOM-01457,ecom,50,V4,131,31,162,1,1,4
ECOM-01457,ecom,50,V8,195,99,294,1,1,8
ECOM-01457,ecom,50,SEP8_label,88,12,100,1,1,1
ECOM-01457,ecom,50,SEP8_amount,79,8,87,1,1,1
ECOM-01457,ecom,50,SEP8_currency,76,11,87,1,1,1
ECOM-01457,ecom,50,SEP8_has_discount,83,11,94,1,1,1
ECOM-01457,ecom,50,SEP8_has_defect,84,12,96,1,1,1
ECOM-01457,ecom,50,SEP8_product,81,10,91,1,1,1
ECOM-01457,ecom,50,SEP8_order_id,83,19,102,1,1,1
ECOM-01457,ecom,50,SEP8_summary,76,43,119,1,,1
ECOM-01509,ecom,54,V1,89,12,101,1,1,1
ECOM-01509,ecom,54,V2,103,19,122,1,1,2
ECOM-01509,ecom,54,V4,132,31,163,1,1,4
ECOM-01509,ecom,54,V8,196,90,286,1,0.8571,8
ECOM-01509,ecom,54,SEP8_label,89,8,97,1,1,1
ECOM-01509,ecom,54,SEP8_amount,80,12,92,1,1,1
ECOM-01509,ecom,54,SEP8_currency,77,7,84,1,1,1
ECOM-01509,ecom,54,SEP8_has_discount,84,11,95,1,1,1
ECOM-01509,ecom,54,SEP8_has_defect,85,12,97,1,1,1
ECOM-01509,ecom,54,SEP8_product,82,10,92,1,1,1
ECOM-01509,ecom,54,SEP8_order_id,84,11,95,1,1,1
ECOM-01509,ecom,54,SEP8_summary,77,41,118,1,,1
ECOM-01561,ecom,56,V1,92,12,104,1,1,1
ECOM-01561,ecom,56,V2,106,19,125,1,1,2
ECOM-01561,ecom,56,V4,135,31,166,1,1,4
ECOM-01561,ecom,56,V8,199,94,293,1,0.8571,8
ECOM-01561,ecom,56,SEP8_label,92,8,100,1,1,1
ECOM-01561,ecom,56,SEP8_amount,83,8,91,1,1,1
ECOM-01561,ecom,56,SEP8_currency,80,7,87,1,1,1
ECOM-01561,ecom,56,SEP8_has_discount,87,11,98,1,1,1
ECOM-01561,ecom,56,SEP8_has_defect,88,12,100,1,1,1
ECOM-01561,ecom,56,SEP8_product,85,10,95,1,1,1
ECOM-01561,ecom,56,SEP8_order_id,87,11,98,1,1,1
ECOM-01561,ecom,56,SEP8_summary,80,41,121,1,,1
ECOM-01613,ecom,60,V1,96,12,108,1,1,1
ECOM-01613,ecom,60,V2,110,19,129,1,1,2
ECOM-01613,ecom,60,V4,139,31,170,1,1,4
ECOM-01613,ecom,60,V8,203,100,303,1,0.8571,8
ECOM-01613,ecom,60,SEP8_label,96,12,108,1,1,1
ECOM-01613,ecom,60,SEP8_amount,87,12,99,1,1,1
ECOM-01613,ecom,60,SEP8_currency,84,11,95,1,1,1
ECOM-01613,ecom,60,SEP8_has_discount,91,11,102,1,1,1
ECOM-01613,ecom,60,SEP8_has_defect,92,8,100,1,1,1
ECOM-01613,ecom,60,SEP8_product,89,10,99,1,1,1
ECOM-01613,ecom,60,SEP8_order_id,91,11,102,1,1,1
ECOM-01613,ecom,60,SEP8_summary,84,33,117,1,,1
ECOM-01665,ecom,65,V1,99,13,112,1,1,1
ECOM-01665,ecom,65,V2,113,20,133,1,1,2
ECOM-01665,ecom,65,V4,142,32,174,1,1,4
ECOM-01665,ecom,65,V8,206,111,317,1,1,8
ECOM-01665,ecom,65,SEP8_label,99,13,112,1,1,1
ECOM-01665,ecom,65,SEP8_amount,90,12,102,1,1,1
ECOM-01665,ecom,65,SEP8_currency,87,11,98,1,1,1
ECOM-01665,ecom,65,SEP8_has_discount,94,11,105,1,1,1
ECOM-01665,ecom,65,SEP8_has_defect,95,12,107,1,1,1
ECOM-01665,ecom,65,SEP8_product,92,10,102,1,0,1
ECOM-01665,ecom,65,SEP8_order_id,94,11,105,1,0,1
ECOM-01665,ecom,65,SEP8_summary,87,52,139,1,,1
ECOM-01717,ecom,77,V1,103,13,116,1,1,1
ECOM-01717,ecom,77,V2,117,20,137,1,1,2
ECOM-01717,ecom,77,V4,146,32,178,1,1,4
ECOM-01717,ecom,77,V8,210,119,329,1,1,8
ECOM-01717,ecom,77,SEP8_label,103,13,116,1,1,1
ECOM-01717,ecom,77,SEP8_amount,94,12,106,1,1,1
ECOM-01717,ecom,77,SEP8_currency,91,10,101,1,0,1
ECOM-01717,ecom,77,SEP8_has_discount,98,11,109,1,1,1
ECOM-01717,ecom,77,SEP8_has_defect,99,12,111,1,1,1
ECOM-01717,ecom,77,SEP8_product,96,10,106,1,0,1
ECOM-01717,ecom,77,SEP8_order_id,98,11,109,1,0,1
ECOM-01717,ecom,77,SEP8_summary,91,56,147,1,,1
ECOM-01769,ecom,56,V1,92,11,103,1,1,1
ECOM-01769,ecom,56,V2,106,19,125,1,1,2
ECOM-01769,ecom,56,V4,135,31,166,1,1,4
ECOM-01769,ecom,56,V8,199,100,299,1,0.8571,8
ECOM-01769,ecom,56,SEP8_label,92,11,103,1,1,1
ECOM-01769,ecom,56,SEP8_amount,83,13,96,1,1,1
ECOM-01769,ecom,56,SEP8_currency,80,11,91,1,1,1
ECOM-01769,ecom,56,SEP8_has_discount,87,11,98,1,1,1
ECOM-01769,ecom,56,SEP8_has_defect,88,12,100,1,1,1
ECOM-01769,ecom,56,SEP8_product,85,10,95,1,0,1
ECOM-01769,ecom,56,SEP8_order_id,87,19,106,1,1,1
ECOM-01769,ecom,56,SEP8_summary,80,47,127,1,,1
ECOM-01821,ecom,55,V1,93,11,104,1,1,1
ECOM-01821,ecom,55,V2,107,19,126,1,1,2
ECOM-01821,ecom,55,V4,136,31,167,1,1,4
ECOM-01821,ecom,55,V8,200,102,302,1,0.8571,8
ECOM-01821,ecom,55,SEP8_label,93,11,104,1,1,1
ECOM-01821,ecom,55,SEP8_amount,84,9,93,1,1,1
ECOM-01821,ecom,55,SEP8_currency,81,11,92,1,1,1
