cell,domain,s,reuse,pattern,width,scope,n_rows,n_caps,realized_s,union_rows,union_share,overlap_ratio,mean_payload_len,survivor_payload_len,A,B,C,CBO,D,O,C_over_B,C_over_A,C_over_O,B_over_O,A_over_O,regret_C,regret_A,regret_B,logr_C_A,logr_C_B,tokens_A,tokens_B,tokens_C,tokens_O,rows_A,rows_B,rows_C,amort_A,amort_B,amort_C,amort_O,evictions_C,cov_C,quality_note
finproc|s1|r1|NESTED|w4|CELL,finproc,1,1,NESTED,4,CELL,10000,4,0.0097,97,0.0097,0.0,56.91,57.07,9.54072,0.092614,0.092924,0.092614,0.092614,0.092614,1.00335,0.00974,1.00335,1.0,103.01596,0.00335,102.01596,0.0,-4.631538,0.003346,3664320,35694,35694,8e-05,40000,388,388,9.54072,0.092614,0.0929244,0.092614,0,0.0097,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|DISJOINT|w1|WORKLOAD,finproc,1,10,DISJOINT,1,WORKLOAD,10000,1,0.01052,1007,0.1007,0.043726,56.91,56.43,1.91596,0.201766,0.193959,0.195992,0.195992,0.193959,0.96131,0.10123,1.0,1.04025,9.87817,0.0,8.87817,0.04025,-2.290327,-0.039461,751080,79180,75785,0.0008,10000,1052,1007,0.191596,0.0201766,0.01939591,0.01939591,0,0.1007,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|DISJOINT|w1|CAP_10PCT,finproc,1,10,DISJOINT,1,CAP_10PCT,10000,1,0.01052,1007,0.1007,0.043726,56.91,56.43,1.91596,0.201766,0.193959,0.195992,0.195992,0.193959,0.96131,0.10123,1.0,1.04025,9.87817,0.0,8.87817,0.04025,-2.290327,-0.039461,751080,79180,75785,0.0008,10000,1052,1007,0.191596,0.0201766,0.01939591,0.01939591,7,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|DISJOINT|w1|CELL,finproc,1,10,DISJOINT,1,CELL,10000,1,0.01052,1007,0.1007,0.043726,56.91,56.43,1.91596,0.201766,0.202608,0.20231,0.20231,0.193959,1.00417,0.10575,1.04459,1.04025,9.87817,0.04459,8.87817,0.04025,-2.246703,0.004162,751080,79180,79180,0.0008,10000,1052,1052,0.191596,0.0201766,0.02026076,0.01939591,0,0.0082,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|DISJOINT|w2|WORKLOAD,finproc,1,10,DISJOINT,2,WORKLOAD,10000,2,0.00965,925,0.0925,0.041451,56.91,57.04,4.49112,0.432747,0.416379,0.427783,0.427783,0.416379,0.96218,0.09271,1.0,1.03931,10.78613,0.0,9.78613,0.03931,-2.378261,-0.038557,1692160,163381,156637,0.0008,20000,1930,1850,0.449112,0.0432747,0.0416379,0.0416379,0,0.0925,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|DISJOINT|w2|CAP_10PCT,finproc,1,10,DISJOINT,2,CAP_10PCT,10000,2,0.00965,925,0.0925,0.041451,56.91,57.04,4.49112,0.432747,0.416379,0.427783,0.427783,0.416379,0.96218,0.09271,1.0,1.03931,10.78613,0.0,9.78613,0.03931,-2.378261,-0.038557,1692160,163381,156637,0.0008,20000,1930,1850,0.449112,0.0432747,0.0416379,0.0416379,0,0.0925,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|DISJOINT|w2|CELL,finproc,1,10,DISJOINT,2,CELL,10000,2,0.00965,925,0.0925,0.041451,56.91,57.04,4.49112,0.432747,0.434291,0.433651,0.433651,0.416379,1.00357,0.0967,1.04302,1.03931,10.78613,0.04302,9.78613,0.03931,-2.336143,0.003562,1692160,163381,163381,0.0008,20000,1930,1930,0.449112,0.0432747,0.0434291,0.0416379,0,0.0086,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|DISJOINT|w4|WORKLOAD,finproc,1,10,DISJOINT,4,WORKLOAD,10000,4,0.01023,985,0.0985,0.037146,56.91,57.69,9.54144,0.974618,0.94103,0.9629,0.9629,0.94103,0.96554,0.09863,1.0,1.03569,10.13936,0.0,9.13936,0.03569,-2.316425,-0.035071,3664320,375402,361174,0.0008,40000,4092,3940,0.954144,0.0974618,0.094103,0.094103,0,0.0985,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|DISJOINT|w4|CAP_10PCT,finproc,1,10,DISJOINT,4,CAP_10PCT,10000,4,0.01023,985,0.0985,0.037146,56.91,57.69,9.54144,0.974618,0.94103,0.9629,0.9629,0.94103,0.96554,0.09863,1.0,1.03569,10.13936,0.0,9.13936,0.03569,-2.316425,-0.035071,3664320,375402,361174,0.0008,40000,4092,3940,0.954144,0.0974618,0.094103,0.094103,0,0.0985,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|DISJOINT|w4|CELL,finproc,1,10,DISJOINT,4,CELL,10000,4,0.01023,985,0.0985,0.037146,56.91,57.69,9.54144,0.974618,0.977892,0.976349,0.976349,0.94103,1.00336,0.10249,1.03917,1.03569,10.13936,0.03917,9.13936,0.03569,-2.278001,0.003353,3664320,375402,375402,0.0008,40000,4092,4092,0.954144,0.0974618,0.09778916,0.094103,0,0.0093,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|OVERLAP|w1|WORKLOAD,finproc,1,10,OVERLAP,1,WORKLOAD,10000,1,0.01037,531,0.0531,2.398264,56.91,58.05,1.91596,0.199127,0.102388,0.113301,0.113301,0.102388,0.51419,0.05344,1.0,1.94482,18.71268,0.0,17.71268,0.94482,-2.929202,-0.665168,751080,78164,39829,0.0008,10000,1037,531,0.191596,0.01991265,0.01023883,0.01023883,0,0.0531,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|OVERLAP|w1|CAP_10PCT,finproc,1,10,OVERLAP,1,CAP_10PCT,10000,1,0.01037,531,0.0531,2.398264,56.91,58.05,1.91596,0.199127,0.102388,0.113301,0.113301,0.102388,0.51419,0.05344,1.0,1.94482,18.71268,0.0,17.71268,0.94482,-2.929202,-0.665168,751080,78164,39829,0.0008,10000,1037,531,0.191596,0.01991265,0.01023883,0.01023883,0,0.0531,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|OVERLAP|w1|CELL,finproc,1,10,OVERLAP,1,CELL,10000,1,0.01037,531,0.0531,2.398264,56.91,58.05,1.91596,0.199127,0.199956,0.199873,0.199873,0.102388,1.00417,0.10436,1.95292,1.94482,18.71268,0.95292,17.71268,0.94482,-2.259876,0.004158,751080,78164,78164,0.0008,10000,1037,1037,0.191596,0.01991265,0.01999561,0.01023883,0,0.0105,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|OVERLAP|w2|WORKLOAD,finproc,1,10,OVERLAP,2,WORKLOAD,10000,2,0.01085,577,0.0577,2.293088,56.91,57.91,4.49112,0.488563,0.26075,0.285883,0.285883,0.26075,0.53371,0.05806,1.0,1.87368,17.22384,0.0,16.22384,0.87368,-2.846295,-0.627906,1692160,184749,98067,0.0008,20000,2170,1154,0.449112,0.0488563,0.02607502,0.02607502,0,0.0577,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|OVERLAP|w2|CAP_10PCT,finproc,1,10,OVERLAP,2,CAP_10PCT,10000,2,0.01085,577,0.0577,2.293088,56.91,57.91,4.49112,0.488563,0.26075,0.285883,0.285883,0.26075,0.53371,0.05806,1.0,1.87368,17.22384,0.0,16.22384,0.87368,-2.846295,-0.627906,1692160,184749,98067,0.0008,20000,2170,1154,0.449112,0.0488563,0.02607502,0.02607502,0,0.0577,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|OVERLAP|w2|CELL,finproc,1,10,OVERLAP,2,CELL,10000,2,0.01085,577,0.0577,2.293088,56.91,57.91,4.49112,0.488563,0.490299,0.49015,0.49015,0.26075,1.00355,0.10917,1.88034,1.87368,17.22384,0.88034,16.22384,0.87368,-2.214842,0.003547,1692160,184749,184749,0.0008,20000,2170,2170,0.449112,0.0488563,0.0490299,0.02607502,0,0.0106,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|OVERLAP|w4|WORKLOAD,finproc,1,10,OVERLAP,4,WORKLOAD,10000,4,0.01057,548,0.0548,2.354778,56.91,57.72,9.54144,1.00759,0.522498,0.577746,0.577746,0.522498,0.51856,0.05476,1.0,1.92841,18.26121,0.0,17.26121,0.92841,-2.904779,-0.656696,3664320,388182,200240,0.0008,40000,4228,2192,0.954144,0.100759,0.05224976,0.05224976,0,0.0548,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|OVERLAP|w4|CAP_10PCT,finproc,1,10,OVERLAP,4,CAP_10PCT,10000,4,0.01057,548,0.0548,2.354778,56.91,57.72,9.54144,1.00759,0.522498,0.577746,0.577746,0.522498,0.51856,0.05476,1.0,1.92841,18.26121,0.0,17.26121,0.92841,-2.904779,-0.656696,3664320,388182,200240,0.0008,40000,4228,2192,0.954144,0.100759,0.05224976,0.05224976,0,0.0548,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|OVERLAP|w4|CELL,finproc,1,10,OVERLAP,4,CELL,10000,4,0.01057,548,0.0548,2.354778,56.91,57.72,9.54144,1.00759,1.010972,1.010608,1.010608,0.522498,1.00336,0.10596,1.93488,1.92841,18.26121,0.93488,17.26121,0.92841,-2.244732,0.003351,3664320,388182,388182,0.0008,40000,4228,4228,0.954144,0.100759,0.10109724,0.05224976,0,0.0104,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|NESTED|w1|WORKLOAD,finproc,1,10,NESTED,1,WORKLOAD,10000,1,0.01032,192,0.0192,2.989341,56.91,58.67,1.91596,0.198184,0.037636,0.041668,0.041668,0.037636,0.1899,0.01964,1.0,5.26587,50.90818,0.0,49.90818,4.26587,-3.930024,-1.661245,751080,77794,14453,0.0008,10000,1032,192,0.191596,0.0198184,0.00376356,0.00376356,0,0.0192,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|NESTED|w1|CAP_10PCT,finproc,1,10,NESTED,1,CAP_10PCT,10000,1,0.01032,192,0.0192,2.989341,56.91,58.67,1.91596,0.198184,0.037636,0.041668,0.041668,0.037636,0.1899,0.01964,1.0,5.26587,50.90818,0.0,49.90818,4.26587,-3.930024,-1.661245,751080,77794,14453,0.0008,10000,1032,192,0.191596,0.0198184,0.00376356,0.00376356,0,0.0192,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|NESTED|w1|CELL,finproc,1,10,NESTED,1,CELL,10000,1,0.01032,192,0.0192,2.989341,56.91,58.67,1.91596,0.198184,0.19901,0.198993,0.198993,0.037636,1.00417,0.10387,5.2878,5.26587,50.90818,4.2878,49.90818,4.26587,-2.264621,0.004157,751080,77794,77794,0.0008,10000,1032,1032,0.191596,0.0198184,0.01990096,0.00376356,0,0.0192,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|NESTED|w2|WORKLOAD,finproc,1,10,NESTED,2,WORKLOAD,10000,2,0.01032,192,0.0192,2.989341,56.91,58.67,4.49112,0.46368,0.087143,0.096594,0.096594,0.087143,0.18794,0.0194,1.0,5.3209,51.53724,0.0,50.53724,4.3209,-3.942305,-1.671642,1692160,175196,32554,0.0008,20000,2064,384,0.449112,0.046368,0.00871432,0.00871432,0,0.0192,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|NESTED|w2|CAP_10PCT,finproc,1,10,NESTED,2,CAP_10PCT,10000,2,0.01032,192,0.0192,2.989341,56.91,58.67,4.49112,0.46368,0.087143,0.096594,0.096594,0.087143,0.18794,0.0194,1.0,5.3209,51.53724,0.0,50.53724,4.3209,-3.942305,-1.671642,1692160,175196,32554,0.0008,20000,2064,384,0.449112,0.046368,0.00871432,0.00871432,0,0.0192,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|NESTED|w2|CELL,finproc,1,10,NESTED,2,CELL,10000,2,0.01032,192,0.0192,2.989341,56.91,58.67,4.49112,0.46368,0.465331,0.465298,0.465298,0.087143,1.00356,0.10361,5.33985,5.3209,51.53724,4.33985,50.53724,4.3209,-2.267108,0.003555,1692160,175196,175196,0.0008,20000,2064,2064,0.449112,0.046368,0.04653312,0.00871432,0,0.0192,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|NESTED|w4|WORKLOAD,finproc,1,10,NESTED,4,WORKLOAD,10000,4,0.01032,192,0.0192,2.989341,56.91,58.67,9.54144,0.984352,0.184238,0.204316,0.204316,0.184238,0.18717,0.01931,1.0,5.34282,51.78855,0.0,50.78855,4.34282,-3.947169,-1.675753,3664320,379288,70484,0.0008,40000,4128,768,0.954144,0.0984352,0.01842384,0.01842384,0,0.0192,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|NESTED|w4|CAP_10PCT,finproc,1,10,NESTED,4,CAP_10PCT,10000,4,0.01032,192,0.0192,2.989341,56.91,58.67,9.54144,0.984352,0.184238,0.204316,0.204316,0.184238,0.18717,0.01931,1.0,5.34282,51.78855,0.0,50.78855,4.34282,-3.947169,-1.675753,3664320,379288,70484,0.0008,40000,4128,768,0.954144,0.0984352,0.01842384,0.01842384,0,0.0192,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r10|NESTED|w4|CELL,finproc,1,10,NESTED,4,CELL,10000,4,0.01032,192,0.0192,2.989341,56.91,58.67,9.54144,0.984352,0.987654,0.987587,0.987587,0.184238,1.00335,0.10351,5.36074,5.34282,51.78855,4.36074,50.78855,4.34282,-2.268067,0.003349,3664320,379288,379288,0.0008,40000,4128,4128,0.954144,0.0984352,0.09876544,0.01842384,0,0.0192,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|DISJOINT|w1|WORKLOAD,finproc,1,50,DISJOINT,1,WORKLOAD,10000,1,0.0102,4018,0.4018,0.250294,56.91,56.43,1.91916,0.977159,0.773675,0.821237,0.821237,0.773675,0.79176,0.40313,1.0,1.26301,2.48058,0.0,1.48058,0.26301,-0.90849,-0.233497,751080,383264,301866,0.004,10000,5102,4018,0.0383832,0.01954318,0.01547351,0.01547351,0,0.4018,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|DISJOINT|w1|CAP_10PCT,finproc,1,50,DISJOINT,1,CAP_10PCT,10000,1,0.0102,4018,0.4018,0.250294,56.91,56.43,1.91916,0.977159,0.89822,0.903944,0.903944,0.773675,0.91922,0.46803,1.16098,1.26301,2.48058,0.16098,1.48058,0.26301,-0.759227,-0.084234,751080,383264,350716,0.004,10000,5102,4668,0.0383832,0.01954318,0.01796441,0.01547351,3668,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|DISJOINT|w1|CELL,finproc,1,50,DISJOINT,1,CELL,10000,1,0.0102,4018,0.4018,0.250294,56.91,56.43,1.91916,0.977159,0.981241,0.980006,0.980006,0.773675,1.00418,0.51129,1.26828,1.26301,2.48058,0.26828,1.48058,0.26301,-0.670825,0.004168,751080,383264,383264,0.004,10000,5102,5102,0.0383832,0.01954318,0.01962481,0.01547351,0,0.0103,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|DISJOINT|w2|WORKLOAD,finproc,1,50,DISJOINT,2,WORKLOAD,10000,2,0.01014,3997,0.3997,0.249211,56.91,57.04,4.49432,2.274532,1.799738,1.974749,1.974749,1.799738,0.79126,0.40045,1.0,1.26381,2.49721,0.0,1.49721,0.26381,-0.915173,-0.234133,1692160,858842,676835,0.004,20000,10144,7994,0.0898864,0.04549064,0.03599476,0.03599476,0,0.3997,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|DISJOINT|w2|CAP_10PCT,finproc,1,50,DISJOINT,2,CAP_10PCT,10000,2,0.01014,3997,0.3997,0.249211,56.91,57.04,4.49432,2.274532,2.09591,2.103104,2.103104,1.799738,0.92147,0.46635,1.16456,1.26381,2.49721,0.16456,1.49721,0.26381,-0.762826,-0.081786,1692160,858842,788409,0.004,20000,10144,9314,0.0898864,0.04549064,0.0419182,0.03599476,7314,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|DISJOINT|w2|CELL,finproc,1,50,DISJOINT,2,CELL,10000,2,0.01014,3997,0.3997,0.249211,56.91,57.04,4.49432,2.274532,2.282647,2.280012,2.280012,1.799738,1.00357,0.5079,1.26832,1.26381,2.49721,0.26832,1.49721,0.26381,-0.677479,0.003562,1692160,858842,858842,0.004,20000,10144,10144,0.0898864,0.04549064,0.04565294,0.03599476,0,0.0098,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|DISJOINT|w4|WORKLOAD,finproc,1,50,DISJOINT,4,WORKLOAD,10000,4,0.01002,3959,0.3959,0.248853,56.91,57.69,9.54464,4.768146,3.781271,3.986371,3.986371,3.781271,0.79303,0.39617,1.0,1.26099,2.52419,0.0,1.52419,0.26099,-0.92592,-0.231897,3664320,1835874,1450770,0.004,40000,20044,15836,0.1908928,0.09536292,0.07562542,0.07562542,0,0.3959,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|DISJOINT|w4|CAP_10PCT,finproc,1,50,DISJOINT,4,CAP_10PCT,10000,4,0.01002,3959,0.3959,0.248853,56.91,57.69,9.54464,4.768146,4.363669,4.396517,4.396517,3.781271,0.91517,0.45719,1.15402,1.26099,2.52419,0.15402,1.52419,0.26099,-0.782667,-0.088644,3664320,1835874,1674517,0.004,40000,20044,18276,0.1908928,0.09536292,0.08727338,0.07562542,14276,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|DISJOINT|w4|CELL,finproc,1,50,DISJOINT,4,CELL,10000,4,0.01002,3959,0.3959,0.248853,56.91,57.69,9.54464,4.768146,4.784181,4.781016,4.781016,3.781271,1.00336,0.50124,1.26523,1.26099,2.52419,0.26523,1.52419,0.26099,-0.690665,0.003357,3664320,1835874,1835874,0.004,40000,20044,20044,0.1908928,0.09536292,0.09568362,0.07562542,0,0.0097,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|OVERLAP|w1|WORKLOAD,finproc,1,50,OVERLAP,1,WORKLOAD,10000,1,0.01048,2256,0.2256,12.919259,56.91,58.05,1.91916,1.006932,0.436369,0.448641,0.448641,0.436369,0.43336,0.22737,1.0,2.30752,4.39802,0.0,3.39802,1.30752,-1.481155,-0.836175,751080,395376,169598,0.004,10000,5239,2256,0.0383832,0.02013863,0.00872738,0.00872738,0,0.2256,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|OVERLAP|w1|CAP_10PCT,finproc,1,50,OVERLAP,1,CAP_10PCT,10000,1,0.01048,2256,0.2256,12.919259,56.91,58.05,1.91916,1.006932,0.456075,0.467583,0.467583,0.436369,0.45294,0.23764,1.04516,2.30752,4.39802,0.04516,3.39802,1.30752,-1.436986,-0.792006,751080,395376,177324,0.004,10000,5239,2359,0.0383832,0.02013863,0.00912149,0.00872738,1359,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|OVERLAP|w1|CELL,finproc,1,50,OVERLAP,1,CELL,10000,1,0.01048,2256,0.2256,12.919259,56.91,58.05,1.91916,1.006932,1.011123,1.01104,1.01104,0.436369,1.00416,0.52686,2.31713,2.30752,4.39802,1.31713,3.39802,1.30752,-0.640826,0.004154,751080,395376,395376,0.004,10000,5239,5239,0.0383832,0.02013863,0.02022245,0.00872738,0,0.011,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|OVERLAP|w2|WORKLOAD,finproc,1,50,OVERLAP,2,WORKLOAD,10000,2,0.01056,2320,0.232,12.817769,56.91,57.91,4.49432,2.373809,1.046016,1.073444,1.073444,1.046016,0.44065,0.23274,1.0,2.26938,4.29661,0.0,3.29661,1.26938,-1.457826,-0.819507,1692160,897199,392712,0.004,20000,10558,4640,0.0898864,0.04747618,0.02092032,0.02092032,0,0.232,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|OVERLAP|w2|CAP_10PCT,finproc,1,50,OVERLAP,2,CAP_10PCT,10000,2,0.01056,2320,0.232,12.817769,56.91,57.91,4.49432,2.373809,1.085478,1.111547,1.111547,1.046016,0.45727,0.24152,1.03773,2.26938,4.29661,0.03773,3.29661,1.26938,-1.420794,-0.782476,1692160,897199,407611,0.004,20000,10558,4815,0.0898864,0.04747618,0.02170955,0.02092032,2815,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|OVERLAP|w2|CELL,finproc,1,50,OVERLAP,2,CELL,10000,2,0.01056,2320,0.232,12.817769,56.91,57.91,4.49432,2.373809,2.382255,2.382107,2.382107,1.046016,1.00356,0.53006,2.27746,2.26938,4.29661,1.27746,3.29661,1.26938,-0.634767,0.003552,1692160,897199,897199,0.004,20000,10558,10558,0.0898864,0.04747618,0.04764511,0.02092032,0,0.0107,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|OVERLAP|w4|WORKLOAD,finproc,1,50,OVERLAP,4,WORKLOAD,10000,4,0.01053,2296,0.2296,12.855786,56.91,57.72,9.54464,5.022682,2.194307,2.258047,2.258047,2.194307,0.43688,0.2299,1.0,2.28896,4.34973,0.0,3.34973,1.28896,-1.470113,-0.828098,3664320,1935674,841216,0.004,40000,21052,9184,0.1908928,0.10045364,0.04388614,0.04388614,0,0.2296,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|OVERLAP|w4|CAP_10PCT,finproc,1,50,OVERLAP,4,CAP_10PCT,10000,4,0.01053,2296,0.2296,12.855786,56.91,57.72,9.54464,5.022682,2.29517,2.35235,2.35235,2.194307,0.45696,0.24047,1.04597,2.28896,4.34973,0.04597,3.34973,1.28896,-1.425173,-0.783157,3664320,1935674,879924,0.004,40000,21052,9608,0.1908928,0.10045364,0.04590341,0.04388614,5608,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|OVERLAP|w4|CELL,finproc,1,50,OVERLAP,4,CELL,10000,4,0.01053,2296,0.2296,12.855786,56.91,57.72,9.54464,5.022682,5.039524,5.039159,5.039159,2.194307,1.00335,0.528,2.29664,2.28896,4.34973,1.29664,3.34973,1.28896,-0.638668,0.003347,3664320,1935674,1935674,0.004,40000,21052,21052,0.1908928,0.10045364,0.10079047,0.04388614,0,0.0092,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|NESTED|w1|WORKLOAD,finproc,1,50,NESTED,1,WORKLOAD,10000,1,0.01032,206,0.0206,16.278101,56.91,60.2,1.91916,0.991172,0.043616,0.045561,0.045561,0.043616,0.044,0.02273,1.0,22.72507,44.00149,0.0,43.00149,21.72507,-3.784223,-3.123469,751080,389096,15554,0.004,10000,5160,206,0.0383832,0.01982344,0.00087232,0.00087232,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|NESTED|w1|CAP_10PCT,finproc,1,50,NESTED,1,CAP_10PCT,10000,1,0.01032,206,0.0206,16.278101,56.91,60.2,1.91916,0.991172,0.043616,0.045561,0.045561,0.043616,0.044,0.02273,1.0,22.72507,44.00149,0.0,43.00149,21.72507,-3.784223,-3.123469,751080,389096,15554,0.004,10000,5160,206,0.0383832,0.01982344,0.00087232,0.00087232,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|NESTED|w1|CELL,finproc,1,50,NESTED,1,CELL,10000,1,0.01032,206,0.0206,16.278101,56.91,60.2,1.91916,0.991172,0.9953,0.995292,0.995292,0.043616,1.00416,0.51861,22.81971,22.72507,44.00149,21.81971,43.00149,21.72507,-0.656599,0.004156,751080,389096,389096,0.004,10000,5160,5160,0.0383832,0.01982344,0.019906,0.00087232,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|NESTED|w2|WORKLOAD,finproc,1,50,NESTED,2,WORKLOAD,10000,2,0.01032,206,0.0206,16.278101,56.91,60.2,4.49432,2.318904,0.096828,0.101378,0.101378,0.096828,0.04176,0.02154,1.0,23.94879,46.41569,0.0,45.41569,22.94879,-3.837638,-3.175918,1692160,876232,35022,0.004,20000,10320,412,0.0898864,0.04637808,0.00193655,0.00193655,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|NESTED|w2|CAP_10PCT,finproc,1,50,NESTED,2,CAP_10PCT,10000,2,0.01032,206,0.0206,16.278101,56.91,60.2,4.49432,2.318904,0.096828,0.101378,0.101378,0.096828,0.04176,0.02154,1.0,23.94879,46.41569,0.0,45.41569,22.94879,-3.837638,-3.175918,1692160,876232,35022,0.004,20000,10320,412,0.0898864,0.04637808,0.00193655,0.00193655,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|NESTED|w2|CELL,finproc,1,50,NESTED,2,CELL,10000,2,0.01032,206,0.0206,16.278101,56.91,60.2,4.49432,2.318904,2.32716,2.327144,2.327144,0.096828,1.00356,0.5178,24.03406,23.94879,46.41569,23.03406,45.41569,22.94879,-0.658166,0.003554,1692160,876232,876232,0.004,20000,10320,10320,0.0898864,0.04637808,0.0465432,0.00193655,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|NESTED|w4|WORKLOAD,finproc,1,50,NESTED,4,WORKLOAD,10000,4,0.01032,206,0.0206,16.278101,56.91,60.2,9.54464,4.922768,0.201191,0.210851,0.210851,0.201191,0.04087,0.02108,1.0,24.46811,47.44064,0.0,46.44064,23.46811,-3.859479,-3.197371,3664320,1896944,75812,0.004,40000,20640,824,0.1908928,0.09845536,0.00402382,0.00402382,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|NESTED|w4|CAP_10PCT,finproc,1,50,NESTED,4,CAP_10PCT,10000,4,0.01032,206,0.0206,16.278101,56.91,60.2,9.54464,4.922768,0.201191,0.210851,0.210851,0.201191,0.04087,0.02108,1.0,24.46811,47.44064,0.0,46.44064,23.46811,-3.859479,-3.197371,3664320,1896944,75812,0.004,40000,20640,824,0.1908928,0.09845536,0.00402382,0.00402382,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r50|NESTED|w4|CELL,finproc,1,50,NESTED,4,CELL,10000,4,0.01032,206,0.0206,16.278101,56.91,60.2,9.54464,4.922768,4.93928,4.939248,4.939248,0.201191,1.00335,0.51749,24.55018,24.46811,47.44064,23.55018,46.44064,23.46811,-0.65876,0.003349,3664320,1896944,1896944,0.004,40000,20640,20640,0.1908928,0.09845536,0.0987856,0.00402382,0,0.0206,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s1|r100|DISJOINT|w1|WORKLOAD,finproc,1,100,DISJOINT,1,WORKLOAD,10000,1,0.01009,6333,0.6333,0.50828,56.91,56.43,1.92316,1.931488,1.221059,1.385441,1.385441,1.221059,0.63219,0.63492,1.0,1.58181,1.57499,0.0,0.57499,0.58181,-0.454251,-0.458573,751080,757523,475753,0.008,10000,10085,6333,0.0192316,0.01931489,0.01221059,0.01221059,0,0.6333,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
