cell,scope,reuse,union_share,cap_share,pred_C_beats_A,actual_C_beats_A,correct
finproc|s1|r50|NESTED|w2|CELL,CELL,50,0.0206,0.02,0,1,0
finproc|s1|r50|NESTED|w4|WORKLOAD,WORKLOAD,50,0.0206,1.0,1,1,1
finproc|s1|r50|NESTED|w4|CAP_10PCT,CAP_10PCT,50,0.0206,0.1,1,1,1
finproc|s1|r50|NESTED|w4|CELL,CELL,50,0.0206,0.02,0,1,0
finproc|s1|r100|DISJOINT|w1|WORKLOAD,WORKLOAD,100,0.6333,1.0,1,1,1
finproc|s1|r100|DISJOINT|w1|CAP_10PCT,CAP_10PCT,100,0.6333,0.1,0,1,0
finproc|s1|r100|DISJOINT|w1|CELL,CELL,100,0.6333,0.01,0,0,1
finproc|s1|r100|DISJOINT|w2|WORKLOAD,WORKLOAD,100,0.6408,1.0,1,1,1
finproc|s1|r100|DISJOINT|w2|CAP_10PCT,CAP_10PCT,100,0.6408,0.1,0,1,0
finproc|s1|r100|DISJOINT|w2|CELL,CELL,100,0.6408,0.01,0,0,1
finproc|s1|r100|DISJOINT|w4|WORKLOAD,WORKLOAD,100,0.6342,1.0,1,1,1
finproc|s1|r100|DISJOINT|w4|CAP_10PCT,CAP_10PCT,100,0.6342,0.1,0,1,0
finproc|s1|r100|DISJOINT|w4|CELL,CELL,100,0.6342,0.01,0,1,0
finproc|s1|r100|OVERLAP|w1|WORKLOAD,WORKLOAD,100,0.3969,1.0,1,1,1
finproc|s1|r100|OVERLAP|w1|CAP_10PCT,CAP_10PCT,100,0.3969,0.1,0,1,0
finproc|s1|r100|OVERLAP|w1|CELL,CELL,100,0.3969,0.01,0,0,1
finproc|s1|r100|OVERLAP|w2|WORKLOAD,WORKLOAD,100,0.4009,1.0,1,1,1
finproc|s1|r100|OVERLAP|w2|CAP_10PCT,CAP_10PCT,100,0.4009,0.1,0,1,0
finproc|s1|r100|OVERLAP|w2|CELL,CELL,100,0.4009,0.01,0,0,1
finproc|s1|r100|OVERLAP|w4|WORKLOAD,WORKLOAD,100,0.3973,1.0,1,1,1
finproc|s1|r100|OVERLAP|w4|CAP_10PCT,CAP_10PCT,100,0.3973,0.1,0,1,0
finproc|s1|r100|OVERLAP|w4|CELL,CELL,100,0.3973,0.01,0,0,1
finproc|s1|r100|NESTED|w1|WORKLOAD,WORKLOAD,100,0.0206,1.0,1,1,1
finproc|s1|r100|NESTED|w1|CAP_10PCT,CAP_10PCT,100,0.0206,0.1,1,1,1
finproc|s1|r100|NESTED|w1|CELL,CELL,100,0.0206,0.01,0,0,1
finproc|s1|r100|NESTED|w2|WORKLOAD,WORKLOAD,100,0.0206,1.0,1,1,1
finproc|s1|r100|NESTED|w2|CAP_10PCT,CAP_10PCT,100,0.0206,0.1,1,1,1
finproc|s1|r100|NESTED|w2|CELL,CELL,100,0.0206,0.01,0,0,1
finproc|s1|r100|NESTED|w4|WORKLOAD,WORKLOAD,100,0.0206,1.0,1,1,1
finproc|s1|r100|NESTED|w4|CAP_10PCT,CAP_10PCT,100,0.0206,0.1,1,1,1
finproc|s1|r100|NESTED|w4|CELL,CELL,100,0.0206,0.01,0,0,1
finproc|s5|r1|DISJOINT|w1|WORKLOAD,WORKLOAD,1,0.0524,1.0,1,1,1
finproc|s5|r1|DISJOINT|w1|CAP_10PCT,CAP_10PCT,1,0.0524,0.1,1,1,1
finproc|s5|r1|DISJOINT|w1|CELL,CELL,1,0.0524,1.0,1,1,1
finproc|s5|r1|DISJOINT|w2|WORKLOAD,WORKLOAD,1,0.0503,1.0,1,1,1
finproc|s5|r1|DISJOINT|w2|CAP_10PCT,CAP_10PCT,1,0.0503,0.1,1,1,1
finproc|s5|r1|DISJOINT|w2|CELL,CELL,1,0.0503,1.0,1,1,1
finproc|s5|r1|DISJOINT|w4|WORKLOAD,WORKLOAD,1,0.048,1.0,1,1,1
finproc|s5|r1|DISJOINT|w4|CAP_10PCT,CAP_10PCT,1,0.048,0.1,1,1,1
finproc|s5|r1|DISJOINT|w4|CELL,CELL,1,0.048,1.0,1,1,1
finproc|s5|r1|OVERLAP|w1|WORKLOAD,WORKLOAD,1,0.0506,1.0,1,1,1
finproc|s5|r1|OVERLAP|w1|CAP_10PCT,CAP_10PCT,1,0.0506,0.1,1,1,1
finproc|s5|r1|OVERLAP|w1|CELL,CELL,1,0.0506,1.0,1,1,1
finproc|s5|r1|OVERLAP|w2|WORKLOAD,WORKLOAD,1,0.0501,1.0,1,1,1
finproc|s5|r1|OVERLAP|w2|CAP_10PCT,CAP_10PCT,1,0.0501,0.1,1,1,1
finproc|s5|r1|OVERLAP|w2|CELL,CELL,1,0.0501,1.0,1,1,1
finproc|s5|r1|OVERLAP|w4|WORKLOAD,WORKLOAD,1,0.0468,1.0,1,1,1
finproc|s5|r1|OVERLAP|w4|CAP_10PCT,CAP_10PCT,1,0.0468,0.1,1,1,1
finproc|s5|r1|OVERLAP|w4|CELL,CELL,1,0.0468,1.0,1,1,1
finproc|s5|r1|NESTED|w1|WORKLOAD,WORKLOAD,1,0.0533,1.0,1,1,1
finproc|s5|r1|NESTED|w1|CAP_10PCT,CAP_10PCT,1,0.0533,0.1,1,1,1
finproc|s5|r1|NESTED|w1|CELL,CELL,1,0.0533,1.0,1,1,1
finproc|s5|r1|NESTED|w2|WORKLOAD,WORKLOAD,1,0.0533,1.0,1,1,1
finproc|s5|r1|NESTED|w2|CAP_10PCT,CAP_10PCT,1,0.0533,0.1,1,1,1
finproc|s5|r1|NESTED|w2|CELL,CELL,1,0.0533,1.0,1,1,1
finproc|s5|r1|NESTED|w4|WORKLOAD,WORKLOAD,1,0.0533,1.0,1,1,1
finproc|s5|r1|NESTED|w4|CAP_10PCT,CAP_10PCT,1,0.0533,0.1,1,1,1
finproc|s5|r1|NESTED|w4|CELL,CELL,1,0.0533,1.0,1,1,1
finproc|s5|r10|DISJOINT|w1|WORKLOAD,WORKLOAD,10,0.4089,1.0,1,1,1
finproc|s5|r10|DISJOINT|w1|CAP_10PCT,CAP_10PCT,10,0.4089,0.1,0,1,0
finproc|s5|r10|DISJOINT|w1|CELL,CELL,10,0.4089,0.1,0,1,0
finproc|s5|r10|DISJOINT|w2|WORKLOAD,WORKLOAD,10,0.4133,1.0,1,1,1
finproc|s5|r10|DISJOINT|w2|CAP_10PCT,CAP_10PCT,10,0.4133,0.1,0,1,0
finproc|s5|r10|DISJOINT|w2|CELL,CELL,10,0.4133,0.1,0,1,0
finproc|s5|r10|DISJOINT|w4|WORKLOAD,WORKLOAD,10,0.3975,1.0,1,1,1
finproc|s5|r10|DISJOINT|w4|CAP_10PCT,CAP_10PCT,10,0.3975,0.1,0,1,0
finproc|s5|r10|DISJOINT|w4|CELL,CELL,10,0.3975,0.1,0,1,0
finproc|s5|r10|OVERLAP|w1|WORKLOAD,WORKLOAD,10,0.2445,1.0,1,1,1
finproc|s5|r10|OVERLAP|w1|CAP_10PCT,CAP_10PCT,10,0.2445,0.1,0,1,0
finproc|s5|r10|OVERLAP|w1|CELL,CELL,10,0.2445,0.1,0,1,0
finproc|s5|r10|OVERLAP|w2|WORKLOAD,WORKLOAD,10,0.2418,1.0,1,1,1
finproc|s5|r10|OVERLAP|w2|CAP_10PCT,CAP_10PCT,10,0.2418,0.1,0,1,0
finproc|s5|r10|OVERLAP|w2|CELL,CELL,10,0.2418,0.1,0,1,0
finproc|s5|r10|OVERLAP|w4|WORKLOAD,WORKLOAD,10,0.2415,1.0,1,1,1
finproc|s5|r10|OVERLAP|w4|CAP_10PCT,CAP_10PCT,10,0.2415,0.1,0,1,0
finproc|s5|r10|OVERLAP|w4|CELL,CELL,10,0.2415,0.1,0,1,0
finproc|s5|r10|NESTED|w1|WORKLOAD,WORKLOAD,10,0.0924,1.0,1,1,1
finproc|s5|r10|NESTED|w1|CAP_10PCT,CAP_10PCT,10,0.0924,0.1,1,1,1
finproc|s5|r10|NESTED|w1|CELL,CELL,10,0.0924,0.1,1,1,1
finproc|s5|r10|NESTED|w2|WORKLOAD,WORKLOAD,10,0.0924,1.0,1,1,1
finproc|s5|r10|NESTED|w2|CAP_10PCT,CAP_10PCT,10,0.0924,0.1,1,1,1
finproc|s5|r10|NESTED|w2|CELL,CELL,10,0.0924,0.1,1,1,1
finproc|s5|r10|NESTED|w4|WORKLOAD,WORKLOAD,10,0.0924,1.0,1,1,1
finproc|s5|r10|NESTED|w4|CAP_10PCT,CAP_10PCT,10,0.0924,0.1,1,1,1
finproc|s5|r10|NESTED|w4|CELL,CELL,10,0.0924,0.1,1,1,1
finproc|s5|r50|DISJOINT|w1|WORKLOAD,WORKLOAD,50,0.9238,1.0,1,1,1
finproc|s5|r50|DISJOINT|w1|CAP_10PCT,CAP_10PCT,50,0.9238,0.1,0,0,1
finproc|s5|r50|DISJOINT|w1|CELL,CELL,50,0.9238,0.02,0,0,1
finproc|s5|r50|DISJOINT|w2|WORKLOAD,WORKLOAD,50,0.9251,1.0,1,1,1
finproc|s5|r50|DISJOINT|w2|CAP_10PCT,CAP_10PCT,50,0.9251,0.1,0,0,1
finproc|s5|r50|DISJOINT|w2|CELL,CELL,50,0.9251,0.02,0,0,1
finproc|s5|r50|DISJOINT|w4|WORKLOAD,WORKLOAD,50,0.9205,1.0,1,1,1
finproc|s5|r50|DISJOINT|w4|CAP_10PCT,CAP_10PCT,50,0.9205,0.1,0,0,1
finproc|s5|r50|DISJOINT|w4|CELL,CELL,50,0.9205,0.02,0,0,1
finproc|s5|r50|OVERLAP|w1|WORKLOAD,WORKLOAD,50,0.73,1.0,1,1,1
finproc|s5|r50|OVERLAP|w1|CAP_10PCT,CAP_10PCT,50,0.73,0.1,0,0,1
finproc|s5|r50|OVERLAP|w1|CELL,CELL,50,0.73,0.02,0,0,1
finproc|s5|r50|OVERLAP|w2|WORKLOAD,WORKLOAD,50,0.7217,1.0,1,1,1
finproc|s5|r50|OVERLAP|w2|CAP_10PCT,CAP_10PCT,50,0.7217,0.1,0,0,1
finproc|s5|r50|OVERLAP|w2|CELL,CELL,50,0.7217,0.02,0,0,1
finproc|s5|r50|OVERLAP|w4|WORKLOAD,WORKLOAD,50,0.7298,1.0,1,1,1
finproc|s5|r50|OVERLAP|w4|CAP_10PCT,CAP_10PCT,50,0.7298,0.1,0,0,1
finproc|s5|r50|OVERLAP|w4|CELL,CELL,50,0.7298,0.02,0,0,1
finproc|s5|r50|NESTED|w1|WORKLOAD,WORKLOAD,50,0.0979,1.0,1,1,1
finproc|s5|r50|NESTED|w1|CAP_10PCT,CAP_10PCT,50,0.0979,0.1,1,1,1
finproc|s5|r50|NESTED|w1|CELL,CELL,50,0.0979,0.02,0,0,1
finproc|s5|r50|NESTED|w2|WORKLOAD,WORKLOAD,50,0.0979,1.0,1,1,1
finproc|s5|r50|NESTED|w2|CAP_10PCT,CAP_10PCT,50,0.0979,0.1,1,1,1
finproc|s5|r50|NESTED|w2|CELL,CELL,50,0.0979,0.02,0,0,1
finproc|s5|r50|NESTED|w4|WORKLOAD,WORKLOAD,50,0.0979,1.0,1,1,1
finproc|s5|r50|NESTED|w4|CAP_10PCT,CAP_10PCT,50,0.0979,0.1,1,1,1
finproc|s5|r50|NESTED|w4|CELL,CELL,50,0.0979,0.02,0,0,1
finproc|s5|r100|DISJOINT|w1|WORKLOAD,WORKLOAD,100,0.9936,1.0,1,1,1
finproc|s5|r100|DISJOINT|w1|CAP_10PCT,CAP_10PCT,100,0.9936,0.1,0,0,1
finproc|s5|r100|DISJOINT|w1|CELL,CELL,100,0.9936,0.01,0,0,1
finproc|s5|r100|DISJOINT|w2|WORKLOAD,WORKLOAD,100,0.9948,1.0,1,1,1
finproc|s5|r100|DISJOINT|w2|CAP_10PCT,CAP_10PCT,100,0.9948,0.1,0,0,1
finproc|s5|r100|DISJOINT|w2|CELL,CELL,100,0.9948,0.01,0,0,1
finproc|s5|r100|DISJOINT|w4|WORKLOAD,WORKLOAD,100,0.9937,1.0,1,1,1
finproc|s5|r100|DISJOINT|w4|CAP_10PCT,CAP_10PCT,100,0.9937,0.1,0,0,1
finproc|s5|r100|DISJOINT|w4|CELL,CELL,100,0.9937,0.01,0,0,1
finproc|s5|r100|OVERLAP|w1|WORKLOAD,WORKLOAD,100,0.9248,1.0,1,1,1
finproc|s5|r100|OVERLAP|w1|CAP_10PCT,CAP_10PCT,100,0.9248,0.1,0,0,1
finproc|s5|r100|OVERLAP|w1|CELL,CELL,100,0.9248,0.01,0,0,1
finproc|s5|r100|OVERLAP|w2|WORKLOAD,WORKLOAD,100,0.9214,1.0,1,1,1
finproc|s5|r100|OVERLAP|w2|CAP_10PCT,CAP_10PCT,100,0.9214,0.1,0,0,1
finproc|s5|r100|OVERLAP|w2|CELL,CELL,100,0.9214,0.01,0,0,1
finproc|s5|r100|OVERLAP|w4|WORKLOAD,WORKLOAD,100,0.9282,1.0,1,1,1
finproc|s5|r100|OVERLAP|w4|CAP_10PCT,CAP_10PCT,100,0.9282,0.1,0,0,1
finproc|s5|r100|OVERLAP|w4|CELL,CELL,100,0.9282,0.01,0,0,1
finproc|s5|r100|NESTED|w1|WORKLOAD,WORKLOAD,100,0.099,1.0,1,1,1
finproc|s5|r100|NESTED|w1|CAP_10PCT,CAP_10PCT,100,0.099,0.1,1,1,1
finproc|s5|r100|NESTED|w1|CELL,CELL,100,0.099,0.01,0,0,1
finproc|s5|r100|NESTED|w2|WORKLOAD,WORKLOAD,100,0.099,1.0,1,1,1
finproc|s5|r100|NESTED|w2|CAP_10PCT,CAP_10PCT,100,0.099,0.1,1,1,1
finproc|s5|r100|NESTED|w2|CELL,CELL,100,0.099,0.01,0,0,1
finproc|s5|r100|NESTED|w4|WORKLOAD,WORKLOAD,100,0.099,1.0,1,1,1
finproc|s5|r100|NESTED|w4|CAP_10PCT,CAP_10PCT,100,0.099,0.1,1,1,1
finproc|s5|r100|NESTED|w4|CELL,CELL,100,0.099,0.01,0,0,1
finproc|s10|r1|DISJOINT|w1|WORKLOAD,WORKLOAD,1,0.0993,1.0,1,1,1
finproc|s10|r1|DISJOINT|w1|CAP_10PCT,CAP_10PCT,1,0.0993,0.1,1,1,1
finproc|s10|r1|DISJOINT|w1|CELL,CELL,1,0.0993,1.0,1,1,1
finproc|s10|r1|DISJOINT|w2|WORKLOAD,WORKLOAD,1,0.1033,1.0,1,1,1
finproc|s10|r1|DISJOINT|w2|CAP_10PCT,CAP_10PCT,1,0.1033,0.1,0,1,0
finproc|s10|r1|DISJOINT|w2|CELL,CELL,1,0.1033,1.0,1,1,1
finproc|s10|r1|DISJOINT|w4|WORKLOAD,WORKLOAD,1,0.0976,1.0,1,1,1
finproc|s10|r1|DISJOINT|w4|CAP_10PCT,CAP_10PCT,1,0.0976,0.1,1,1,1
finproc|s10|r1|DISJOINT|w4|CELL,CELL,1,0.0976,1.0,1,1,1
finproc|s10|r1|OVERLAP|w1|WORKLOAD,WORKLOAD,1,0.0962,1.0,1,1,1
finproc|s10|r1|OVERLAP|w1|CAP_10PCT,CAP_10PCT,1,0.0962,0.1,1,1,1
finproc|s10|r1|OVERLAP|w1|CELL,CELL,1,0.0962,1.0,1,1,1
finproc|s10|r1|OVERLAP|w2|WORKLOAD,WORKLOAD,1,0.1042,1.0,1,1,1
finproc|s10|r1|OVERLAP|w2|CAP_10PCT,CAP_10PCT,1,0.1042,0.1,0,1,0
finproc|s10|r1|OVERLAP|w2|CELL,CELL,1,0.1042,1.0,1,1,1
finproc|s10|r1|OVERLAP|w4|WORKLOAD,WORKLOAD,1,0.1032,1.0,1,1,1
finproc|s10|r1|OVERLAP|w4|CAP_10PCT,CAP_10PCT,1,0.1032,0.1,0,1,0
finproc|s10|r1|OVERLAP|w4|CELL,CELL,1,0.1032,1.0,1,1,1
finproc|s10|r1|NESTED|w1|WORKLOAD,WORKLOAD,1,0.1,1.0,1,1,1
finproc|s10|r1|NESTED|w1|CAP_10PCT,CAP_10PCT,1,0.1,0.1,1,1,1
finproc|s10|r1|NESTED|w1|CELL,CELL,1,0.1,1.0,1,1,1
finproc|s10|r1|NESTED|w2|WORKLOAD,WORKLOAD,1,0.1,1.0,1,1,1
finproc|s10|r1|NESTED|w2|CAP_10PCT,CAP_10PCT,1,0.1,0.1,1,1,1
finproc|s10|r1|NESTED|w2|CELL,CELL,1,0.1,1.0,1,1,1
finproc|s10|r1|NESTED|w4|WORKLOAD,WORKLOAD,1,0.1,1.0,1,1,1
finproc|s10|r1|NESTED|w4|CAP_10PCT,CAP_10PCT,1,0.1,0.1,1,1,1
finproc|s10|r1|NESTED|w4|CELL,CELL,1,0.1,1.0,1,1,1
finproc|s10|r10|DISJOINT|w1|WORKLOAD,WORKLOAD,10,0.6488,1.0,1,1,1
finproc|s10|r10|DISJOINT|w1|CAP_10PCT,CAP_10PCT,10,0.6488,0.1,0,1,0
finproc|s10|r10|DISJOINT|w1|CELL,CELL,10,0.6488,0.1,0,1,0
finproc|s10|r10|DISJOINT|w2|WORKLOAD,WORKLOAD,10,0.6574,1.0,1,1,1
finproc|s10|r10|DISJOINT|w2|CAP_10PCT,CAP_10PCT,10,0.6574,0.1,0,0,1
finproc|s10|r10|DISJOINT|w2|CELL,CELL,10,0.6574,0.1,0,0,1
finproc|s10|r10|DISJOINT|w4|WORKLOAD,WORKLOAD,10,0.6491,1.0,1,1,1
finproc|s10|r10|DISJOINT|w4|CAP_10PCT,CAP_10PCT,10,0.6491,0.1,0,1,0
finproc|s10|r10|DISJOINT|w4|CELL,CELL,10,0.6491,0.1,0,1,0
finproc|s10|r10|OVERLAP|w1|WORKLOAD,WORKLOAD,10,0.4285,1.0,1,1,1
finproc|s10|r10|OVERLAP|w1|CAP_10PCT,CAP_10PCT,10,0.4285,0.1,0,1,0
finproc|s10|r10|OVERLAP|w1|CELL,CELL,10,0.4285,0.1,0,0,1
finproc|s10|r10|OVERLAP|w2|WORKLOAD,WORKLOAD,10,0.4371,1.0,1,1,1
finproc|s10|r10|OVERLAP|w2|CAP_10PCT,CAP_10PCT,10,0.4371,0.1,0,1,0
finproc|s10|r10|OVERLAP|w2|CELL,CELL,10,0.4371,0.1,0,0,1
finproc|s10|r10|OVERLAP|w4|WORKLOAD,WORKLOAD,10,0.4359,1.0,1,1,1
finproc|s10|r10|OVERLAP|w4|CAP_10PCT,CAP_10PCT,10,0.4359,0.1,0,1,0
finproc|s10|r10|OVERLAP|w4|CELL,CELL,10,0.4359,0.1,0,0,1
finproc|s10|r10|NESTED|w1|WORKLOAD,WORKLOAD,10,0.1828,1.0,1,1,1
finproc|s10|r10|NESTED|w1|CAP_10PCT,CAP_10PCT,10,0.1828,0.1,0,1,0
finproc|s10|r10|NESTED|w1|CELL,CELL,10,0.1828,0.1,0,0,1
finproc|s10|r10|NESTED|w2|WORKLOAD,WORKLOAD,10,0.1828,1.0,1,1,1
finproc|s10|r10|NESTED|w2|CAP_10PCT,CAP_10PCT,10,0.1828,0.1,0,1,0
finproc|s10|r10|NESTED|w2|CELL,CELL,10,0.1828,0.1,0,0,1
finproc|s10|r10|NESTED|w4|WORKLOAD,WORKLOAD,10,0.1828,1.0,1,1,1
finproc|s10|r10|NESTED|w4|CAP_10PCT,CAP_10PCT,10,0.1828,0.1,0,1,0
finproc|s10|r10|NESTED|w4|CELL,CELL,10,0.1828,0.1,0,0,1
finproc|s10|r50|DISJOINT|w1|WORKLOAD,WORKLOAD,50,0.9949,1.0,1,1,1
finproc|s10|r50|DISJOINT|w1|CAP_10PCT,CAP_10PCT,50,0.9949,0.1,0,0,1
finproc|s10|r50|DISJOINT|w1|CELL,CELL,50,0.9949,0.02,0,0,1
finproc|s10|r50|DISJOINT|w2|WORKLOAD,WORKLOAD,50,0.9942,1.0,1,1,1
finproc|s10|r50|DISJOINT|w2|CAP_10PCT,CAP_10PCT,50,0.9942,0.1,0,0,1
finproc|s10|r50|DISJOINT|w2|CELL,CELL,50,0.9942,0.02,0,0,1
finproc|s10|r50|DISJOINT|w4|WORKLOAD,WORKLOAD,50,0.9949,1.0,1,1,1
finproc|s10|r50|DISJOINT|w4|CAP_10PCT,CAP_10PCT,50,0.9949,0.1,0,0,1
finproc|s10|r50|DISJOINT|w4|CELL,CELL,50,0.9949,0.02,0,0,1
finproc|s10|r50|OVERLAP|w1|WORKLOAD,WORKLOAD,50,0.9319,1.0,1,1,1
finproc|s10|r50|OVERLAP|w1|CAP_10PCT,CAP_10PCT,50,0.9319,0.1,0,0,1
finproc|s10|r50|OVERLAP|w1|CELL,CELL,50,0.9319,0.02,0,0,1
finproc|s10|r50|OVERLAP|w2|WORKLOAD,WORKLOAD,50,0.93,1.0,1,1,1
finproc|s10|r50|OVERLAP|w2|CAP_10PCT,CAP_10PCT,50,0.93,0.1,0,0,1
finproc|s10|r50|OVERLAP|w2|CELL,CELL,50,0.93,0.02,0,0,1
finproc|s10|r50|OVERLAP|w4|WORKLOAD,WORKLOAD,50,0.9252,1.0,1,1,1
finproc|s10|r50|OVERLAP|w4|CAP_10PCT,CAP_10PCT,50,0.9252,0.1,0,0,1
finproc|s10|r50|OVERLAP|w4|CELL,CELL,50,0.9252,0.02,0,0,1
finproc|s10|r50|NESTED|w1|WORKLOAD,WORKLOAD,50,0.1954,1.0,1,1,1
finproc|s10|r50|NESTED|w1|CAP_10PCT,CAP_10PCT,50,0.1954,0.1,0,0,1
finproc|s10|r50|NESTED|w1|CELL,CELL,50,0.1954,0.02,0,0,1
finproc|s10|r50|NESTED|w2|WORKLOAD,WORKLOAD,50,0.1954,1.0,1,1,1
finproc|s10|r50|NESTED|w2|CAP_10PCT,CAP_10PCT,50,0.1954,0.1,0,0,1
finproc|s10|r50|NESTED|w2|CELL,CELL,50,0.1954,0.02,0,0,1
finproc|s10|r50|NESTED|w4|WORKLOAD,WORKLOAD,50,0.1954,1.0,1,1,1
finproc|s10|r50|NESTED|w4|CAP_10PCT,CAP_10PCT,50,0.1954,0.1,0,0,1
finproc|s10|r50|NESTED|w4|CELL,CELL,50,0.1954,0.02,0,0,1
finproc|s10|r100|DISJOINT|w1|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s10|r100|DISJOINT|w1|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s10|r100|DISJOINT|w1|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s10|r100|DISJOINT|w2|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s10|r100|DISJOINT|w2|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s10|r100|DISJOINT|w2|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s10|r100|DISJOINT|w4|WORKLOAD,WORKLOAD,100,0.9999,1.0,1,1,1
finproc|s10|r100|DISJOINT|w4|CAP_10PCT,CAP_10PCT,100,0.9999,0.1,0,0,1
finproc|s10|r100|DISJOINT|w4|CELL,CELL,100,0.9999,0.01,0,0,1
finproc|s10|r100|OVERLAP|w1|WORKLOAD,WORKLOAD,100,0.9944,1.0,1,1,1
finproc|s10|r100|OVERLAP|w1|CAP_10PCT,CAP_10PCT,100,0.9944,0.1,0,0,1
finproc|s10|r100|OVERLAP|w1|CELL,CELL,100,0.9944,0.01,0,0,1
finproc|s10|r100|OVERLAP|w2|WORKLOAD,WORKLOAD,100,0.9952,1.0,1,1,1
finproc|s10|r100|OVERLAP|w2|CAP_10PCT,CAP_10PCT,100,0.9952,0.1,0,0,1
finproc|s10|r100|OVERLAP|w2|CELL,CELL,100,0.9952,0.01,0,0,1
finproc|s10|r100|OVERLAP|w4|WORKLOAD,WORKLOAD,100,0.9946,1.0,1,1,1
finproc|s10|r100|OVERLAP|w4|CAP_10PCT,CAP_10PCT,100,0.9946,0.1,0,0,1
finproc|s10|r100|OVERLAP|w4|CELL,CELL,100,0.9946,0.01,0,0,1
finproc|s10|r100|NESTED|w1|WORKLOAD,WORKLOAD,100,0.1971,1.0,1,1,1
finproc|s10|r100|NESTED|w1|CAP_10PCT,CAP_10PCT,100,0.1971,0.1,0,0,1
finproc|s10|r100|NESTED|w1|CELL,CELL,100,0.1971,0.01,0,0,1
finproc|s10|r100|NESTED|w2|WORKLOAD,WORKLOAD,100,0.1971,1.0,1,1,1
finproc|s10|r100|NESTED|w2|CAP_10PCT,CAP_10PCT,100,0.1971,0.1,0,0,1
finproc|s10|r100|NESTED|w2|CELL,CELL,100,0.1971,0.01,0,0,1
finproc|s10|r100|NESTED|w4|WORKLOAD,WORKLOAD,100,0.1971,1.0,1,1,1
finproc|s10|r100|NESTED|w4|CAP_10PCT,CAP_10PCT,100,0.1971,0.1,0,0,1
finproc|s10|r100|NESTED|w4|CELL,CELL,100,0.1971,0.01,0,0,1
finproc|s25|r1|DISJOINT|w1|WORKLOAD,WORKLOAD,1,0.2435,1.0,1,1,1
finproc|s25|r1|DISJOINT|w1|CAP_10PCT,CAP_10PCT,1,0.2435,0.1,0,1,0
finproc|s25|r1|DISJOINT|w1|CELL,CELL,1,0.2435,1.0,1,1,1
finproc|s25|r1|DISJOINT|w2|WORKLOAD,WORKLOAD,1,0.2492,1.0,1,1,1
finproc|s25|r1|DISJOINT|w2|CAP_10PCT,CAP_10PCT,1,0.2492,0.1,0,1,0
finproc|s25|r1|DISJOINT|w2|CELL,CELL,1,0.2492,1.0,1,1,1
finproc|s25|r1|DISJOINT|w4|WORKLOAD,WORKLOAD,1,0.2595,1.0,1,1,1
finproc|s25|r1|DISJOINT|w4|CAP_10PCT,CAP_10PCT,1,0.2595,0.1,0,1,0
finproc|s25|r1|DISJOINT|w4|CELL,CELL,1,0.2595,1.0,1,1,1
finproc|s25|r1|OVERLAP|w1|WORKLOAD,WORKLOAD,1,0.2374,1.0,1,1,1
finproc|s25|r1|OVERLAP|w1|CAP_10PCT,CAP_10PCT,1,0.2374,0.1,0,1,0
finproc|s25|r1|OVERLAP|w1|CELL,CELL,1,0.2374,1.0,1,1,1
finproc|s25|r1|OVERLAP|w2|WORKLOAD,WORKLOAD,1,0.226,1.0,1,1,1
finproc|s25|r1|OVERLAP|w2|CAP_10PCT,CAP_10PCT,1,0.226,0.1,0,1,0
finproc|s25|r1|OVERLAP|w2|CELL,CELL,1,0.226,1.0,1,1,1
finproc|s25|r1|OVERLAP|w4|WORKLOAD,WORKLOAD,1,0.2351,1.0,1,1,1
finproc|s25|r1|OVERLAP|w4|CAP_10PCT,CAP_10PCT,1,0.2351,0.1,0,1,0
finproc|s25|r1|OVERLAP|w4|CELL,CELL,1,0.2351,1.0,1,1,1
finproc|s25|r1|NESTED|w1|WORKLOAD,WORKLOAD,1,0.2491,1.0,1,1,1
finproc|s25|r1|NESTED|w1|CAP_10PCT,CAP_10PCT,1,0.2491,0.1,0,1,0
finproc|s25|r1|NESTED|w1|CELL,CELL,1,0.2491,1.0,1,1,1
finproc|s25|r1|NESTED|w2|WORKLOAD,WORKLOAD,1,0.2491,1.0,1,1,1
finproc|s25|r1|NESTED|w2|CAP_10PCT,CAP_10PCT,1,0.2491,0.1,0,1,0
finproc|s25|r1|NESTED|w2|CELL,CELL,1,0.2491,1.0,1,1,1
finproc|s25|r1|NESTED|w4|WORKLOAD,WORKLOAD,1,0.2491,1.0,1,1,1
finproc|s25|r1|NESTED|w4|CAP_10PCT,CAP_10PCT,1,0.2491,0.1,0,1,0
finproc|s25|r1|NESTED|w4|CELL,CELL,1,0.2491,1.0,1,1,1
finproc|s25|r10|DISJOINT|w1|WORKLOAD,WORKLOAD,10,0.9441,1.0,1,1,1
finproc|s25|r10|DISJOINT|w1|CAP_10PCT,CAP_10PCT,10,0.9441,0.1,0,0,1
finproc|s25|r10|DISJOINT|w1|CELL,CELL,10,0.9441,0.1,0,0,1
finproc|s25|r10|DISJOINT|w2|WORKLOAD,WORKLOAD,10,0.9439,1.0,1,1,1
